artistid,avg_comp-score
6923,0.8051
6924,-0.3896625
6925,-0.7964
6926,0.482541667
6927,0.4939
6928,0.564741667
6929,0.9981
6930,0.9981
6931,0.953325
6932,-0.137285714
6933,0.2426
6934,0.541121429
6935,0.155814286
6936,-0.004079545
6937,0.236213043
6938,-0.44536
6939,-0.003663636
6940,0.669773684
6941,0.49985
6942,0.229961224
6943,-0.0258
6944,0.281666667
6945,0.656566667
6946,0.082106667
6947,-0.1942
6948,-0.7184
6949,0.8738
6950,0.7665
6951,-0.3854
6952,-0.350148387
6953,0.9674
6954,-0.25396
6955,-0.0421
6956,0.33758
6957,-0.59285
6958,0.063823529
6959,-0.441333333
6960,0.453
6961,0.841
6962,0.888453846
6963,0.6705
6964,0.2151
6965,0.9825
6966,-0.12865
6967,-0.456672727
6968,0.056978261
6969,-0.78665
6970,0.22978
6971,0.213935294
6973,0.9488
6974,-0.8689
6975,0.064780435
6976,0.5667
6977,-0.32425
6979,0.9737
6980,-0.0514
6981,0.8522
6982,-0.807869444
6983,0.6152
6984,0.8864625
6985,0.4939
6987,-0.027375
6988,-0.1901
6989,0.277657143
6990,-0.9753
6991,-0.691733333
6992,-0.1495
6993,-0.0103
6994,0.526315789
6995,0.9627
6996,-0.5329375
6997,0.9577
6998,-0.019833333
6999,0.190427273
7000,0.224466667
7001,0.9785
7002,0.9734
7003,0.9597
7004,-0.1531
7005,0.78005
7006,-0.6341
7007,0.0671
7008,-0.238933333
7009,0.706466667
7010,0.03475
7011,0.208236364
7012,0.261106667
7013,-0.7343
7014,-0.9432
7015,-0.306276471
7016,0.219021818
7017,0.531632308
7018,-0.0459
7019,0.936
7020,0.995
7021,0.973075
7022,-0.6331
7023,0.0973
7024,0.619808333
7025,0.8271
7026,0.330091667
7027,-0.18945
7028,0.5423
7029,0.0872
7030,-0.9882
7032,-0.386763636
7033,-0.015781481
7034,0.177838889
7035,0.9936
7036,0.9492
7037,0.085290909
7038,-0.0893
7039,-0.5863
7041,-0.172233333
7042,0.6808
7044,-0.597775
7045,-0.296
7046,-0.171627273
7047,-0.2957
7048,0.252423077
7049,-0.886
7050,0.55533
7051,0.086376471
7052,0.53138
7053,0.048710345
7054,0.6641
7055,-0.8951
7056,-0.4802
7057,-0.385333333
7058,-0.111038462
7059,-0.9958
7060,0.9335
7061,-0.320308333
7063,0.120303448
7064,-0.8781
7065,0.9986
7067,0.9812
7069,-0.928261111
7070,-0.521877778
7071,0.27592619
7072,-0.194459091
7074,-0.9321
7075,-0.888970588
7076,-0.878992857
7078,0.174071053
7079,-0.16322
7080,-0.2242375
7081,0.99
7082,-0.531533333
7083,-0.077183333
7084,0.548628571
7085,-0.93965
7086,0.7154
7087,-0.2784
7088,-0.78
7089,0.2223
7090,0.46265
7091,0.7506
7092,0.921
7093,0.9983
7094,-0.05845
7095,0.357090654
7096,0.157227778
7097,0.52465
7098,0.0369
7099,0.02349
7100,0.048083544
7101,-0.049163333
7102,-0.855
7103,0.9893
7104,0.145945455
7105,0.765
7106,-0.9703
7107,0.9053
7108,0.162314286
7109,-0.9701
7110,0.650453086
7111,0.9816
7112,-0.2414
7113,0.099431111
7114,0.65257619
7115,0.9186
7116,0.9907
7117,0.114761111
7118,-0.9229
7119,-0.9228
7120,0.9711
7121,-0.994766667
7122,0.93335
7123,-0.2635
7124,0.9879
7125,-0.64319
7126,-0.97415
7127,-0.490433333
7128,0.530842857
7129,-0.5574
7130,-0.028609091
7131,-0.662671429
7132,0.004842105
7133,-0.146325
7134,0.8743
7135,-0.8481
7136,0.1406
7137,0.1655
7138,-0.202007692
7139,-0.392721951
7140,0.4479
7141,-0.3842
7143,-0.322893939
7144,0.427778571
7145,0.216142857
7146,-0.120566667
7147,0.218348148
7148,0.9783
7149,-0.925390909
7150,0.10606
7151,-0.4604
7152,0.030333333
7153,0.381509524
7154,0.9061
7155,-0.429975
7156,-0.390269231
7157,-0.9042
7159,-0.9457
7160,-0.765
7161,-0.296
7162,-0.368536957
7163,-0.46862381
7165,-0.3733
7166,0.172587379
7167,-0.8946
7168,0.684
7169,-0.246464035
7170,-0.9862
7171,-0.211090909
7172,0.338
7173,0.9081
7174,0.36805102
7175,0.6124
7176,0.9776
7177,0.42762
7178,0.9882
7179,0.38056
7180,-0.9887
7182,-0.98085
7183,0.25
7184,-0.5994
7185,0.989
7186,0.9889
7187,0.998
7188,0.9603
7189,0.4637
7190,0.25
7191,-0.9759
7192,0.54124
7193,0.9857
7194,0.218814286
7195,0.56955
7196,-0.7741
7197,0.313172414
7198,0.274319048
7199,-0.18789
7200,0.60805
7201,-0.9837
7202,-0.3261
7203,-0.4215
7204,-0.110027273
7205,-0.9196
7206,0.9612
7207,0.4475
7208,0.3519
7209,-0.79246
7210,-0.0187
7211,0.9755
7212,0.7301
7213,0.890854545
7214,-0.320633333
7215,-0.445428571
7216,0.04935
7217,0.6184
7218,0.8639
7219,0.48520303
7221,0.9133
7222,0.9883
7223,0.070583333
7224,0.9037
7225,0.329375
7226,0.128
7227,0.9771
7228,0.4184875
7229,-0.29685
7230,0.4569
7231,0.430626
7232,0.51422
7233,0.989
7234,0.2765
7235,0.7497
7236,0.6369
7237,-0.38325
7238,0.9459
7239,0.6252
7240,-0.7105
7241,0.004155556
7242,-0.4019
7243,0.764
7244,0.13449
7245,-0.8176
7246,0.366919828
7247,-0.148708571
7248,-0.9761
7249,-0.8126
7250,0.727792857
7251,0.98065
7253,-0.0762
7254,0.43198
7255,-0.703
7256,0.8519
7257,0.195291824
7258,0.7112
7259,0.9854
7260,0.447667742
7261,0.89575
7262,0.9668
7263,-0.1706
7264,0.7952
7265,-0.33043
7266,0.9382
7269,0.189714286
7270,0.9551
7271,-0.98825
7272,-0.074468571
7273,0.1539
7274,-0.58038
7276,0.907633333
7277,0.7506
7278,0.851
7279,0.446128571
7280,-0.7777375
7281,-0.6808
7282,-0.57895
7283,-0.5267
7284,-0.91325
7285,-0.975475
7286,-0.94867619
7288,-0.9661
7289,-0.7712875
7290,-0.75114
7291,0.9832
7292,0.321538462
7293,0.084128814
7294,0.8078
7295,0.231833333
7296,-0.96435
7297,-0.90818
7298,-0.7506
7299,-0.02193
7300,0.4404
7301,-0.8834
7302,-0.73995
7303,0.9952
7304,0.5309375
7305,-0.6939
7306,0.430313725
7307,-0.9137
7309,-0.082657895
7310,-0.9514
7312,0.589233333
7313,0.336324324
7315,-0.7906
7316,-0.057225
7317,-0.86633
7318,0.4045375
7319,-0.9555
7320,0.7876
7322,-0.814466667
7323,0.92585
7324,-0.739319048
7325,0.9966
7327,-0.5106
7328,0.192429412
7329,0.545725
7330,-0.7243
7331,0.0053
7332,0.9237
7333,0.8591
7334,-0.310689286
7335,0.34
7336,0.217397059
7337,-0.992
7338,0.275725
7339,-0.484308108
7341,-0.33596
7342,0.50565
7343,-0.4767
7344,0.83994
7345,0.9963
7346,0.800628571
7347,0.371611765
7348,0.836
7349,-0.5389
7350,0.7184
7351,0.9887
7352,0.0728
7353,0.93394
7354,0.8404
7356,0.841566667
7357,0.3956
7358,-0.9748
7359,0.518515385
7360,0.979
7361,-0.9666
7362,-0.034775248
7363,-0.85175
7364,-0.7845
7365,-0.07535
7366,-0.625684615
7367,0.8519
7368,-0.5994
7369,-0.6939
7370,0.78165
7372,0.107317647
7373,0.9584
7374,-0.069392593
7375,-0.8053
7376,-0.2732
7377,-0.8316
7379,0.76691
7380,0.2659
7381,-0.561727778
7382,-0.725714286
7383,0.43704
7384,0.422271429
7385,-0.537842857
7386,-0.2295
7388,-0.89318
7389,0.8019
7390,0.178081818
7391,0.9913
7392,-0.636
7393,-0.9467
7394,0.8934
7395,0.22645
7397,-0.9891
7398,0.835
7399,0.952
7400,-0.29235
7401,0.126485714
7402,0.23858
7403,0.9232
7404,0.68872
7406,0.0259
7407,0.454330769
7408,-0.9946
7409,-0.131437736
7410,-0.1015
7411,0.392613793
7412,-0.56055
7413,-0.941
7414,0.8695
7415,-0.9485
7416,0.9709
7417,0.4906
7418,0.365296721
7419,-0.1606
7420,-0.6597
7421,-0.700011111
7422,-0.9485
7423,0.94335
7424,0.2474125
7425,0.9942
7426,0.27095
7427,0.54175
7428,0.9847
7429,0.0048
7430,0.9676
7431,-0.34
7432,-0.9598
7433,0.9146
7435,-0.8316
7436,0.9977
7438,0.478811111
7439,0.9488
7440,0.86
7441,0.98895
7442,-0.61388
7443,0.63605
7444,-0.239733333
7445,-0.607666667
7446,0.0018
7447,-0.1532
7448,0.986
7449,0.751783333
7450,0.426878846
7451,-0.9624
7452,0.72825
7453,-0.6004
7454,-0.8126
7455,0.9731
7456,-0.1679
7457,0.8932
7458,-0.9875
7460,-0.4767
7461,0.9657
7462,0.8988
7463,-0.00765
7464,-0.5191
7465,-0.616721053
7466,0.59904
7467,0.299009091
7468,-0.761807407
7470,-0.47575
7471,-0.7335
7472,-0.6641
7473,0.253849673
7474,-0.17105
7475,0.9726
7476,0.611103125
7477,0.9257
7478,0.946366667
7479,0.9829
7480,0.96525
7481,-0.8631
7482,0.94535
7483,0.594383673
7484,0.89735
7485,0.9686
7486,0.6124
7487,-0.7551
7488,0.2574
7490,-0.6597
7491,0.78685
7492,0.29409
7493,0.168925
7494,0.9914
7496,-0.8765
7497,-0.296
7498,-0.992
7499,0.4141
7500,0.2745
7501,0.9462
7502,-0.849246154
7503,-0.00672
7504,0.046018182
7505,0.9027
7506,0.463423529
7507,-0.548028571
7508,0.9575
7509,-0.733
7510,-0.034947368
7511,0.9843
7512,-0.6124
7513,-0.06295
7514,-0.9938
7515,-0.9641
7516,0.4762
7517,-0.317616364
7518,0.7942
7519,0.5661
7520,0.4404
7521,-0.218321429
7522,0.33545871
7523,0.295088235
7524,-0.7458
7525,-0.9776
7526,-0.9828
7527,0.9852
7528,0.625015094
7529,-0.9583
7530,-0.489775
7531,-0.604
7532,-0.59087561
7533,0.9735
7534,-0.319675
7535,0.9559
7536,0.471963636
7537,-0.5994
7539,-0.959975
7542,-0.769975
7543,-0.9184
7544,-0.9136
7545,-0.9508
7546,0.469085714
7547,0.3915
7548,0.973
7549,-0.151061538
7550,0.7085
7551,0.24648
7552,-0.4515
7553,-0.54286
7555,0.07275
7556,0.67648
7557,0.055802222
7558,0
7559,0.370733333
7560,-0.658298113
7561,0.318425
7562,0.9816
7563,0.218021569
7564,-0.723
7565,0.865
7566,-0.6456
7567,-0.7022
7568,0.9241
7569,-0.5423
7570,0.6249
7571,-0.088578261
7572,-0.215307143
7573,0.84535
7574,-0.6426
7575,-0.9652
7576,0.53265
7577,0.7613
7578,0.9954
7579,0.8556
7580,-0.32374
7581,0.83886
7582,0.8783
7583,0.963
7584,0.9986
7585,0.838335897
7586,-0.5423
7587,-0.5423
7588,0.5758
7589,-0.660253846
7590,-0.710844444
7591,0.64312
7593,0.8834
7594,-0.165305263
7595,0.09175
7596,-0.9887
7597,-0.982133333
7599,-0.278471429
7600,-0.2681
7601,-0.090375
7602,-0.0278625
7603,-0.79577
7604,-0.671055882
7605,-0.871033333
7606,-0.51145
7608,0.9917
7609,0.380178049
7610,-0.19772
7611,-0.214771429
7612,-0.747510811
7613,0.4215
7616,0.220425556
7617,0.147133333
7620,0.7798625
7621,0.4499
7622,-0.43454
7623,0.34
7624,0.1108375
7625,-0.9258
7626,0.6119
7627,-0.9081
7629,0.7766
7630,0.462435294
7631,0.6216
7632,-0.675245455
7633,0.2023
7634,-0.090342857
7635,0.16495
7636,0.1637
7637,0.409914286
7639,0.9753
7640,-0.92935
7641,-0.296
7642,0.50775
7643,0.4504
7644,0.7064
7645,0.9898
7647,0.7568
7648,0.116379592
7649,0.392842857
7650,0.101622222
7651,-0.24254
7652,0.007825
7653,0.9989
7654,0.2263
7655,0.5719
7656,0.983866667
7657,0.9019
7658,0.9981
7659,0.078225
7660,0.6908
7661,0.9939
7662,-0.982533333
7663,0.50138
7664,0.610842553
7665,0.306578947
7666,-0.913
7667,-0.3164
7668,-0.296
7669,0.9552
7670,0.50135
7671,-0.93985
7673,-0.29345
7674,0.9283
7675,0.262316667
7676,-0.6908
7677,0.434820896
7678,0.9623
7679,0.7965
7680,0.875
7681,-0.5867
7682,-0.7783
7683,0.9186
7684,-0.162033333
7685,-0.93
7686,-0.7564
7687,0.955
7688,-0.71725
7689,-0.5994
7690,-0.7059
7691,-0.2299
7692,0.626725
7693,0.249404545
7694,-0.7783
7695,-0.9254
7696,0.741994444
7697,-0.4767
7698,0.084954098
7699,-0.296
7700,-0.319583333
7701,-0.647883333
7702,0.28615
7703,0.65719
7704,0.9647
7705,0.9647
7706,-0.5994
7707,-0.4359
7708,-0.057775
7709,0.48835
7710,-0.8416
7711,0.7063
7713,0.9485
7714,0.9825
7715,-0.065235714
7716,-0.130614286
7717,-0.204684211
7718,-0.14172
7720,-0.9136
7721,0.286943902
7722,-0.4588
7723,0.1974
7724,-0.02785
7725,-0.021054545
7726,0.228146429
7727,-0.4702
7728,0.5574
7729,-0.111685714
7730,0.9618
7731,-0.021518868
7732,0.299967391
7733,0.9896
7734,0.341415
7735,0.7665
7736,-0.2456
7737,0.9626
7738,0.987
7739,0.6641
7740,-0.4478
7741,0.361958824
7742,0.51808
7743,0.1567875
7744,0.350936842
7745,-0.9624
7746,-0.97
7747,-0.9508
7748,0.074230769
7749,-0.421325
7750,-0.78775
7751,0.069877778
7752,0.6249
7753,-0.952575
7754,0.4906
7755,-0.9624
7756,0.6396
7757,-0.9804
7758,0.834066667
7760,-0.9508
7761,-0.90275
7762,-0.95235
7764,0.8002
7765,0.9595
7766,-0.8439
7767,0.9922
7768,-0.9382
7769,-0.7777
7770,-0.855
7771,-0.9718
7772,0.7699
7773,0.513884615
7774,-0.3578
7775,-0.758956522
7776,-0.1676
7777,-0.7243
7778,-0.9876
7779,-0.9772
7780,0.5067
7781,0.2989625
7782,0.08502
7784,0.433633333
7785,0.183933333
7787,0.8874
7788,0.9545
7789,0.9545
7790,0.1779
7791,0.6498
7792,0.9245
7793,0.4053
7794,-0.9521
7795,0.44295
7796,-0.118504598
7797,0.9963
7798,0.296
7799,0.454939024
7800,-0.5538
7801,0.98095
7802,-0.0534
7803,-0.33635
7804,-0.109809091
7805,0.7717
7808,-0.9873
7809,0.9871
7810,0.6103
7811,0.257622222
7812,0.661066667
7813,0.270075
7814,0.263483333
7815,0.320783333
7816,-0.9981
7817,0.452754545
7818,0.548166667
7819,0.333646154
7820,-0.5216
7821,0.45216129
7822,0.42132
7823,-0.28532
7824,0.2263
7825,-0.031466667
7826,0.8337
7827,0.039260714
7828,-0.5574
7829,0.185518182
7830,-0.64005
7831,-0.655014286
7832,-0.9682
7834,0.492033333
7835,0.9391
7837,-0.08185
7838,-0.4389
7839,-0.3313
7840,0.9349
7841,-0.40161
7842,-0.9823
7843,0.282836364
7844,0.165914894
7845,-0.545980357
7846,-0.014588889
7847,-0.9042
7848,0.166285714
7849,-0.144
7850,0.9639
7851,-0.144733333
7852,0.72517
7853,-0.7783
7854,-0.57575
7855,-0.67632
7856,-0.2734125
7857,0.9876
7858,-0.6705
7859,-0.97955
7860,-0.256266667
7861,-0.7199
7862,0.02705
7863,0.22358
7864,0.291
7865,-0.95795
7866,0.092642857
7868,-0.169315385
7869,0.295477778
7870,-0.9542
7871,0.0914
7873,-0.424571429
7874,-0.9595
7876,0.12345
7877,0.811
7878,-0.114954545
7879,-0.077127273
7880,0.9631
7881,0.706125
7882,0.2782
7883,0.7844
7884,-0.9894
7885,0.320407692
7886,0.749005556
7887,-0.292109524
7888,-0.826066667
7889,0.978
7891,0.276183333
7892,-0.2765
7893,0.586621127
7894,0.533144444
7895,0.9456
7896,0.873
7897,0.9984
7898,0.124
7899,0.4574
7900,-0.3106
7902,0.508
7903,0.89225
7904,0.017188889
7905,-0.994
7906,0.5795
7907,-0.05485
7908,0.8953
7909,0.835875
7910,0.9914
7911,0.427266667
7912,0.9746
7913,0.553842857
7914,0.3841
7915,-0.176333333
7916,0.9843
7917,0.7939
7918,-0.4767
7919,0.706133333
7920,-0.08576
7921,0.026433333
7922,0.333228571
7923,0.5204
7924,0.4597
7925,0.3343
7926,0.75776
7927,0.9767
7928,0.40803125
7929,0.06825
7930,0.9549
7931,0.8565
7932,-0.9726
7933,0.537984615
7934,0.9496
7935,0.478075
7937,-0.1581
7939,0.1614
7940,0.9517
7941,0.81319
7943,0.9738
7944,0.4588
7945,0.211752941
7946,-0.18952
7947,-0.665544444
7948,-0.9136
7951,0.4404
7952,0.39227931
7953,0.9353
7954,-0.2321
7955,-0.9761
7956,-0.520625
7957,-0.547973333
7958,-0.8741
7959,-0.076325
7960,-0.728522727
7961,0.89545
7962,-0.367933333
7963,0.252276923
7965,0.343992308
7966,-0.081972727
7967,-0.064072727
7968,-0.325833333
7969,-0.8658
7970,-0.272844444
7971,0.18676
7972,0.9823
7973,0.4588
7974,0.00735
7975,-0.912122222
7976,0.020195
7977,-0.913583333
7978,0.570485714
7980,-0.26305
7981,0.9841
7982,0.14255
7983,-0.103689394
7984,-0.083355556
7985,-0.9753
7986,-0.4011
7987,0.8957
7988,-0.9597
7989,0.38385
7990,0.446103571
7992,-0.8811
7993,0.47165625
7994,0.01665
7995,-0.492166667
7996,0.9105
7997,0.9668
7998,-0.38962
7999,0.963
8000,0.300312727
8001,-0.444635714
8002,0.8576
8003,0.995
8004,0.37079863
8005,-0.8634
8006,0.7566
8007,-0.9972
8008,-0.765
8009,0.662765714
8010,0.94485
8012,0.3194
8013,0.36652381
8014,0.3194
8015,0.027983333
8016,-0.6767
8017,0.0836
8018,-0.612963889
8019,0.9531
8021,0.034792308
8022,0.7707
8024,-0.173446667
8025,0.812988235
8026,0.9584
8027,0.9678
8028,0.89935
8029,-0.210145455
8030,0.203178947
8031,-0.0129
8032,0.549
8033,0.183985714
8034,0.043591304
8035,-0.05435
8036,-0.885866667
8037,-0.6136
8038,0.284241667
8039,-0.58525
8040,0.9612
8041,0.9565
8042,0.354288462
8043,-0.9136
8044,0.212416667
8045,0.8379
8046,0.95765
8047,0.5406
8048,-0.072083333
8049,0.0716
8050,0.0737
8051,0.9961
8052,0.9942
8053,0.5758
8054,0.242066667
8055,0.33005
8056,0.22282
8057,0.316893333
8058,0.0258
8059,-0.9551
8060,-0.559928
8061,-0.115985135
8062,0.00455
8064,0.9864
8065,0.905925
8066,-0.168318966
8067,-0.41265
8068,-0.451771429
8069,0.0288
8070,0.277053571
8071,-0.5562
8073,0.9261
8074,0.371715625
8075,-0.92952
8076,0.4404
8077,-0.653540984
8078,0.3612
8079,0.8541
8080,0.10498
8081,0.9497
8082,-0.5424
8083,0.278786957
8084,-0.5789
8085,0.20445
8086,-0.9024
8087,0.771933333
8088,0.818433333
8089,-0.311688462
8090,0.324190164
8093,0.441
8094,0.315893333
8095,-0.020925
8097,0.743
8098,0.296
8099,0.502577778
8100,0.292793333
8101,0.26917
8102,0.3723
8103,0.352082787
8104,0.8764
8105,0.59065
8106,0.9337
8107,0.38155
8108,0.56498
8109,-0.238422222
8110,0.19283
8111,0.595692857
8112,0.9425
8113,0.9417
8114,0.9214
8115,0.26695
8116,0.076478846
8117,0.07175
8118,-0.9863
8119,0.449815385
8120,0.9828
8121,-0.7306
8122,0.2808
8124,-0.510633333
8125,0.9715
8126,0.8271
8127,-0.41545
8128,-0.310566667
8129,-0.042345161
8130,0.6755
8131,-0.8138625
8132,-0.13515
8133,0.12008
8134,0.9317
8135,0.9667
8136,0.05815
8138,-0.151527273
8139,0.1655
8140,0.2078
8141,0.743845455
8142,0.45505
8143,0.9274
8144,-0.594033333
8145,-0.410963158
8146,0.7845
8147,0.071304348
8148,0.28945
8149,-0.7003
8150,0.049872727
8151,0.600733333
8152,-0.2423
8153,0.735655556
8154,0.77124
8155,-0.1469
8156,-0.021566667
8157,-0.218325
8158,0.63375
8159,-0.342207692
8160,0.770266667
8161,-0.9212
8162,0.8907
8163,0.6671
8164,0.020781818
8165,-0.3887
8166,0.8625
8167,-0.8316
8168,0.397632143
8169,-0.2077
8171,0.9268
8172,-0.9678
8173,0.05
8174,0.7929
8175,0.72521
8176,0.9597
8177,-0.6688
8178,-0.6688
8179,0.53045
8180,-0.7003
8181,0.16735
8182,0.9823
8183,-0.583366667
8184,-0.7003
8185,0.9961
8186,0.567175
8187,-0.5286
8188,0.35148
8189,0.8815
8190,-0.38352
8191,-0.188416667
8192,-0.556175
8193,0.193522222
8194,0.176511111
8195,0.9531
8196,0.407325
8197,-0.2846
8198,0.084935135
8199,0.6263
8200,0.5714
8201,-0.262346154
8202,0.696766667
8203,-0.467327273
8204,0.304666667
8205,-0.234404762
8206,0.9483
8207,0.8906
8208,-0.012701786
8209,0.046046154
8210,0.48105
8211,-0.8148
8212,0.8856
8214,0.36805
8215,0.5194
8216,-0.77085
8217,-0.9978
8218,0.9781
8219,-0.01705
8220,0.19239
8221,0.199159259
8222,0.9251
8223,-0.7579
8224,0.4378
8225,0.9719
8226,0.460772727
8228,0.9669
8229,0.401833333
8230,0.91125
8231,0.09064
8232,0.9576
8233,0.456525
8234,0.9186
8235,-0.9413
8236,-0.7783
8237,0.761917391
8238,-0.9948
8239,0.8772
8240,-0.5876
8242,-0.9926
8243,-0.956633333
8244,0.37645
8245,0.09365
8246,0.545383333
8247,0.3449
8248,0.891
8249,-0.995033333
8250,0.556214286
8251,-0.9886
8252,-0.62355
8253,0.9163
8254,0.9976
8255,0.37096
8256,-0.405483333
8257,0.0931375
8258,-0.386307143
8259,-0.9425
8260,0.2402
8261,0.185144186
8262,0.6705
8263,0.155369231
8264,-0.5609
8265,0.11690625
8267,0.3142
8268,-0.924
8269,-0.9299
8270,0.612753846
8271,-0.86615
8272,-0.029077778
8273,0.073931818
8274,0.12
8275,0.113591667
8276,-0.9097
8277,-0.8782
8278,0.22781
8279,0.4406875
8281,-0.9389
8282,0.247366667
8283,0.458493333
8284,-0.139333333
8285,0.08006
8286,0.9895
8287,-0.143475
8288,0.637676471
8289,0.21555
8290,-0.097245455
8291,0.706188679
8292,0.58735
8293,-0.276481395
8294,0.9656
8295,0.52273
8296,0.8979
8297,0.8205
8298,0.3359
8299,-0.239903846
8300,0.681925
8301,0.91005
8303,0.9291
8304,0.9917
8305,-0.8316
8306,-0.2346
8307,-0.4141
8308,-0.8316
8309,0.9979
8310,0.3365
8311,0.294833333
8313,-0.4692
8314,-0.815233333
8315,0.276125
8316,-0.3954
8317,0.9945
8318,0.088977778
8319,0.6393125
8320,0.9903
8321,0.41703
8322,-0.09674
8323,-0.9612
8324,-0.378133333
8325,0.9745
8326,-0.285636364
8327,0.518597403
8328,0.377805263
8329,0.9222
8331,-0.383842857
8332,-0.2343
8333,0.194184211
8334,0.228190909
8335,0.414047826
8336,-0.9841
8337,-0.230416667
8338,0.9941
8339,-0.25032
8340,-0.694628571
8341,-0.9353
8342,-0.8223
8343,-0.9823
8344,-0.9838
8345,0.9786
8346,0.526
8347,-0.9569
8348,-0.763875
8349,-0.9094
8350,0.9831
8352,0.2097
8353,0.635707895
8354,-0.20105
8355,-0.9938
8356,0.068444444
8357,-0.7003
8358,0.225338182
8359,-0.2349
8360,-0.5994
8361,0.9848
8362,0.4791
8363,-0.4019
8364,0.929533333
8365,0.445154545
8366,0.700066667
8367,0.814233333
8368,0.55702
8369,0.488508333
8370,0.7225
8371,0.199766667
8372,-0.5465
8373,0.334068966
8374,0.3479375
8375,0.8877
8376,0.592527119
8377,-0.1027
8378,0.592292857
8379,0.145080952
8380,-0.8911
8381,0.179433333
8382,0.352728571
8383,0.7901
8384,-0.49246
8385,-0.9898
8386,0.240180952
8387,0.307733333
8388,-0.4955
8389,0.049571154
8390,0.076717647
8391,0.0665
8392,0.9596
8393,0.9908
8395,-0.031133333
8396,-0.636
8397,0.9867
8398,-0.230561538
8399,0.9451
8400,0.9282
8401,0.315795
8402,0.593
8403,0.2946
8404,-0.35445
8405,0.7003
8406,-0.300833333
8407,0.10600678
8408,0.619816667
8409,-0.0961
8410,0.4404
8411,-0.088041667
8412,0.82785
8413,-0.8741
8414,0.9303
8415,0.365405556
8416,-0.099764286
8417,-0.3834375
8418,0.375036364
8419,0.298266667
8421,0.5947
8422,-0.22584
8423,0.8555
8424,0.8965
8425,-0.1847
8426,-0.5719
8427,-0.255205882
8428,0.459817241
8429,-0.01768
8430,-0.022773077
8431,-0.9775
8432,-0.362625
8433,0.5221
8434,0.198590909
8435,0.198266667
8436,0.95025
8437,-0.006
8438,0.8702
8439,0.674705556
8440,-0.594
8442,-0.2065
8443,-0.19103125
8444,0.07277
8445,0.21695
8446,0.51293
8447,-0.948638462
8448,-0.8903
8449,-0.9962
8452,0.93975
8453,-0.9823
8454,0.382217241
8455,-0.9003
8456,-0.364675
8457,0.9031
8458,-0.477354167
8459,-0.115937975
8460,-0.83135
8461,0.094125
8462,-0.6758
8463,-0.66336875
8464,0.8492
8465,0.15072375
8466,-0.888332143
8467,-0.384466667
8468,0.9784
8469,0.45995
8470,0.9672
8471,0.130166667
8472,0.74095
8473,0.298420408
8474,0.167266667
8475,-0.081245455
8476,0.9981
8477,0.959
8479,-0.9352
8482,0.4939
8483,0.9766
8484,-0.387623529
8485,-0.055575
8486,-0.8398
8487,0.556367105
8488,-0.3818
8489,-0.429281481
8490,-0.59345
8491,-0.8316
8492,0.9824
8493,0.449229412
8495,-0.514029412
8497,0.42925
8498,-0.032776087
8499,0.442466667
8500,0.83
8501,-0.43785
8502,0.8824
8503,-0.99415
8504,0.697593333
8505,0.8591
8506,0.055735714
8507,0.338033333
8508,0.0453
8509,-0.9777
8510,-0.886
8511,0.135504167
8512,-0.6688
8513,0.129553333
8514,0.1854375
8515,0.9948
8516,-0.456766667
8517,-0.9836
8518,0.52784
8519,0.291949206
8520,0.79286
8521,0.353414286
8522,0.182233333
8523,0.9742
8524,-0.43775
8525,0.089333333
8526,0.6978
8527,0.557878261
8528,-0.9661
8529,-0.9415
8530,-0.938333333
8531,-0.8658
8532,0.8625
8533,0.9567
8534,0.351221739
8535,0.300491667
8537,0.81692
8538,0.3182
8540,-0.042228571
8541,0.9929
8542,0.361727273
8543,-0.07455913
8544,-0.24935
8545,0.994571429
8546,0.38951
8547,0.9047
8548,0.240776923
8549,0.9193
8550,0.91435
8551,0.1353
8552,0.998
8553,0.376718182
8554,-0.871
8555,-0.12752
8556,0.89195
8557,-0.2809125
8558,0.072328571
8559,-0.62235
8560,-0.2631
8561,-0.6609625
8562,0.9917
8563,0.9584
8564,0.9982
8565,0.140270833
8566,-0.700055556
8567,0.6561
8568,0.8907
8569,-0.049625
8571,0.9832
8572,0.49465
8573,-0.644
8574,0.665752381
8575,-0.9175
8576,0.319916667
8577,0.9612
8579,-0.1007
8580,0.9222
8581,0.117218182
8582,0.9716
8583,0.686975
8584,0.872
8585,0.9513
8586,0.260133333
8587,-0.50241
8588,-0.7106
8589,0.693211538
8590,-0.388233333
8591,0.65005
8592,-0.618975
8593,0.9317
8594,0.3916
8595,-0.003448077
8596,0.50880678
8597,0.7778
8598,0.9535
8599,0.9924
8600,0.628176
8601,0.9905
8602,0.9995
8603,0.9977
8604,0.1531
8605,-0.6808
8606,-0.4767
8607,0.355558824
8608,-0.9195
8609,-0.9677
8610,0.2244
8611,-0.6808
8612,-0.173425
8613,0.9161
8614,-0.96265
8615,-0.8883
8616,-0.100806667
8617,-0.924
8618,0.9945
8619,-0.7312
8620,-0.007421429
8621,-0.9851
8622,0.7973
8624,0.14505
8625,0.8776
8626,0.202766667
8628,0.03665
8629,0.9738
8630,0.2252
8631,0.160721053
8632,-0.6456
8633,0.7939
8634,0.524384783
8635,0.9548
8636,0.242811111
8637,0.23928
8638,-0.296
8639,-0.93625
8640,-0.715066667
8641,0.282084615
8642,0.295058929
8643,0.90995
8644,0.3753
8645,-0.3129
8646,0.6886
8647,-0.05225
