id,title,avg_comp_score
6298,Nick Straker Band,-0.31715
6299,Nickel Creek,0.9793
6300,Nickelback,0.075275862
6301,Nickerbocker And Biene,-0.9794
6302,Nicki,-0.826110526
6303,Nicks Stevie,0.66618
6304,Nico,0.9477
6305,Nico Frank,-0.9809
6306,Nico Haak,-0.91515
6307,Nicole,-0.737390625
6308,Nicos Friends,#N/A
6309,Nids,-0.093583333
6310,Nields,0.7572
6311,Niessen And Musil,-0.8741
6312,Night Hawks Barbershop 4-tet,0.9853
6313,Night In Gales,-0.285525
6314,Night Ranger,0.479908333
6315,Nightfall,0.068826531
6316,Nighthatred,-0.85874
6317,Nighthawks Barbershop Quartet,0.8221
6318,Nightingale,-0.130942857
6319,Nightingale Maxine,0.9869
6320,Nightshade,-0.02325
6321,Nighttrain,-0.9337
6322,Nightwish,0.63958
6323,Nihili Locus,-0.1538
6324,Nik Kershaw,0.305432692
6325,Niki Haris,0.9588
6326,Nikka Costa,0.622745455
6327,Nikki Hassman,-0.946
6328,Niko,0.8865
6329,Nilsson,-0.3649
6330,Nilsson Harry,0.38528
6331,Nilsson Lisa,0.41695
6332,Nima da Persiadic Djafarian,-0.8439
6333,Nina And Mike,-0.9381
6334,Nina Gordon,0.324714286
6335,Nina Hagen,-0.75735
6336,Nina Simone,0.30871875
6337,Nine Days,0.1405
6338,Nine Inch Nails,-0.047259722
6339,Nineteen Wheels,0.418177778
6340,Nino De Angelo,-0.570114286
6341,Nirvana,0.099111111
6342,Nitin Sawhney,-0.0313625
6343,Nits,-0.072621505
6344,Nits Bis,0.01814
6345,Nitty Gritty Dirt Band,0.560501923
6346,Nitzer Ebb,0.236044444
6347,Nivea,-0.9956
6348,Nixon Mojo,-0.3045
6349,Nkotb,0.4373
6350,No Angels,0.457706667
6351,No Authority,0.644244444
6352,No Doubt,0.246327368
6353,No Fun At All,0.631166667
6354,No Mercy,0.606942424
6355,No Plan Clan,0.9296
6356,No Question,0.574068421
6357,No Sex Until Marriage,-0.7631
6358,No Solo,-0.9877
6359,No Use For A Name,0.056218182
6360,Noa,-0.8402
6361,Noble Ray,0.872
6362,Nockalm Quintett,-0.869475
6363,Nocternity,0.0107
6364,Nocturnus,-0.474985
6365,Noel,-0.1511
6366,Nofx,-0.042942748
6367,Noir Desir,0.019482759
6368,Noir Silence,-0.31695
6369,Nokturnal Mortum,-0.11402
6370,Nomeansno,0.112067857
6371,Non Plus Ultra,-0.8316
6372,Nonchalant,-0.926
6373,Noordkaap,-0.365366667
6374,Noplanclan,0.9296
6375,Nora,#N/A
6376,Norah Jones,0.328169231
6377,Noraniza Idris,#N/A
6378,Norbert Und Die Feiglinge,-0.9246
6379,Nordell Anna,0.9905
6380,Nordeman Nichole,0.7120125
6381,Nordenstam Stina,-0.023912903
6382,Nordine Ken,0.9939
6383,Nordman,-0.151471429
6384,Nordwind,-0.9884
6385,Noreaga,0.9793
6386,Norma Jean,0.3738625
6387,Normal Generation,0.9463
6388,Norman Greenbaum,0.6369
6389,Norman Petty,0.6705
6390,Norman Sanders,-0.9623
6391,North And South,-0.8209
6392,Northern Pikes,0.6109
6393,Nosotr&#228;sh,-0.2638
6394,Nosotros,#N/A
6395,Notarthomas Jamie,0.263208696
6396,Notausgang,-0.71207
6397,Nothingface,-0.486383333
6398,Notorious B. I. G.,0.387842857
6399,Notorious B.i.g,0.9961
6400,Notorious B.i.g.,-0.19942
6401,"Notorious B.i.g. Feat. Mase, Puff Daddy",-0.6583
6402,Notorious Big,0.2431
6403,Notre Dame De Paris,-0.1139625
6404,Notting Hillbillies,0.5385375
6405,Nougaro Claude,-0.331875
6406,Nouveaux,0.414533333
6407,Nova Heather,0.250304762
6408,Novembers Doom,0.021277778
6409,Novembre,-0.199341667
6410,N-phase,0.1906
6412,Ntm,-0.437183333
6413,N-trance,0.3898
6414,Nu Flavor,0.3846
6415,Nu Shooz,-0.9798
6416,Nuclear Assault,-0.349169231
6417,Num Skull,-0.9048
6418,Numan Gary,-0.123275
6419,Number Nine,-0.07296
6420,Numminen M.a,-0.7562
6421,Nunn Trevor,0.8062
6422,Nuno,-0.1779
6423,Nurding Louise,0.50256
6424,Nurhaliza Siti,-0.5106
6425,Nuts Can Surf,0.292412903
6426,Nuttin Nyce,0.8627
6427,Nutty Boys,0.4796375
6428,Nydonsk,0.1479
6429,Nylon Beat,-0.3901375
6430,Nylons,0.9505
6431,Nyro Laura,0.821123077
6432,O Rappa,-0.6973
6433,O.c.,-0.8755
6434,O.k.,-0.5053
6435,O.l.d.,-0.036119048
6436,Oakey Philip And Moroder Giorgio,0.103175
6437,OAR,-0.143121053
6438,Oasis,0.310580435
6439,Oberwarter Kernbaum,#N/A
6440,Obispo Pascal,0.013592308
6441,Obituary,-0.712594118
6442,Obk,-0.64845
6443,Obrien Michael,0.9548
6444,Obrien Richard,-0.5994
6445,Obtained Enslavement,-0.528141667
6446,Ocasek Ric,0.1531
6447,Ocean,0.9403
6448,Ocean Blue,0.046421429
6449,Ocean Colour Scene,0.3582
6450,Oceana,-0.9602
6451,Ochs Phil,0.073266667
6452,Oconnell Maura,0.282525
6453,Oconnor Hazel,0.284969565
6454,Oconnor Sinead,0.170646667
6455,October Project,-0.7189
6456,Oddie Bill,0.409366667
6457,Odds,0.108048276
6458,Odes Of Ecstasy,-0.498525
6459,Odyssey,0.61185
6460,Off,-0.211766667
6461,Offspring,0.05651619
6462,Ofra Haza,0.0402
6463,Oh Well,0.4719
6464,Ohio Express,0.359766667
6465,Oil On Canvas,0.1531
6466,Oingo Boingo,0.13083
6467,Okko,-0.494575
6468,Ol Dirty Bastard,-0.9405
6469,Ol Skool,0.80185
6470,Olabaloma Boysz,#N/A
6471,Olaf Berger,-0.989
6472,Olaf Henning,-0.9404
6473,Olarte C-zar,0.7783
6474,Old Kids On The Block,-0.4588
6475,Old Lady Drivers,0.0284
6476,Old Mans Child,-0.642345161
6477,Old Navy Players,0.7736
6478,Oldfield Mike,0.113446154
6479,Oldfield Sally,0.761692
6480,Oleander,0.255644118
6481,Oleta Adams,0.1872
6482,Oli P.,-0.48566
6483,Olive,0.056536364
6484,Oliver,0.9062
6485,Oliver Frank,-0.6808
6486,Oliver Freytag,0.4184
6487,Oliver Onions,0.638625
6488,Olivia,0.382366667
6489,Olivia Molina,-0.91635
6490,Olivia Newton John,0.737616667
6491,Olivia Newton-john,0.9851
6492,Olomana,-0.1581
6493,Olson Brothers,0.508
6494,Omartian Michael,0.9606
6495,Omc,-0.6966
6496,Omd,0.212191837
6497,Ome Henk,-0.9953
6498,Omega And The Mechanical Animals,#N/A
6499,Omen,-0.7753
6500,Omen Hungary,0.583714286
6501,On Thorns I Lay,0.310904545
6502,Once Blue,0.551877778
6503,Onda Vaselina,-0.65624
6504,One Bad Pig,-0.976
6505,One Day Invisible,-0.123
6507,One More Time,-0.066622222
6508,One Voice,0.597489474
6509,Oneal Shaquille,-0.2509
6510,Onesto Jennifer,0.6479
6511,Ono Yoko,-0.7964
6512,Onolfo A.,-0.5994
6513,Onyx,-0.909475
6514,Ookla The Mok,0.168821212
6515,Oomph,-0.536878261
6516,Oomph!,-0.522292308
6517,Oora,0.1724
6518,Oosterhuis Trijntje,-0.5994
6519,Opcion Sonica,-0.15014
6520,Opera Ix,0.062281818
6521,Operation Ivy,-0.375413043
6522,Operette die Blume Von Hawaii,-0.9317
6523,Opeth,0.096789474
6524,Ophthalamia,-0.355677778
6525,Opm,0.360138462
6526,Oppie Jahe,#N/A
6527,Option 1,0.685633333
6528,Opus,0.545233333
6529,Opus Iii,0.2997
6530,Oran Juice,0.8555
6531,Orange 9mm,-0.637075
6532,Orbison Roy,0.538883333
6533,Orbit,0.8981
6534,Orchestral Manoeuvres In The Dark,0.300961538
6535,Ordo Equilibrio,0.203261538
6536,Organic Critters,0.05686
6537,Organic Revolution Orchestra,-0.704733333
6538,Organized Konfusion,0.047386957
6539,Orgy,0.210092857
6540,Orient Pearl,#N/A
6541,Original Alpenland Quintett,-0.86906
6542,Original Broadway Cast,0.425512903
6543,Original Broadway Castoriginal Broadway Cast,-0.5057
6544,Original Naabtal Duo,-0.51037
6545,Originoo Gunn Clapazz,-0.390771429
6546,Orin Cristina,0.645375
6547,Orininal Oberkrainer,-0.9948
6548,Orlando Riva Sound,0.10265
6549,Orleans,0.9442
6550,Orlons,0.9642
6551,Oro,-0.5267
6552,Orphanage,-0.371768182
6553,Orphaned Land,0.380536842
6554,Orphee,#N/A
6555,Orthanc,0.008277778
6556,Orton Beth,0.165791304
6557,Orup,#N/A
6558,Os Hip&#243;critas,0.0366
6559,Os Mutantes,-0.0193
6560,Os Paralamas Do Sucesso,0.0113375
6561,Osborne Anders,0.9371
6562,Osborne Joan,0.998
6563,Osbourne Ozzy,-0.022739024
6564,Osdorp Posse,-0.911015789
6565,Ose Sean,0.9531
6566,Oshay Mark,-0.5413
6567,Osibisa,0.992
6568,Oslin K.t,0.8377
6569,Osmond Brothers,0.93975
6570,Osmond Donny,0.371585714
6571,Osmond Marie,0.7579
6572,Osmonds,0.08835
6573,Ossian,0.21998
6574,Ost,-0.232885714
6575,Ostbahn-kurti Und Die Chefpartie,-0.9886
6576,Osullivan Gilbert,0.120785714
6577,Other Two,-0.0556
6578,O-town,0.845205556
6579,Ott,0.555645455
6580,Ottawan,0.4811
6581,Otto Waalkes,-0.471
6582,Otyg,-0.6767
6583,Our Lady Peace,-0.178076623
6584,Our Only School Chum Was The Lunch Lady But,0.9782
6585,Ours,-0.303205263
6586,Out Of Eden,0.47683
6587,Outcast,-0.8802
6588,Outer Limits,-0.9195
6589,Outfield,0.106795918
6590,Outhere Brothers,0.9591
6591,Outkast,0.155545161
6592,Outlawz,-0.98995
6593,Outsiders,-0.018483333
6594,Over The Rhine,0.566175
6595,Overflow,-0.9882
6596,Overkill,-0.392747368
6597,Overstreet Paul,0.8719
6598,Owen Mark,0.82808
6599,Owens Buck,0.0152
6600,Oxiplegatz,-0.442444444
6601,Oyster Band,0.243869231
6602,Ozark Mountain Daredevils,0.8658
6603,Ozomatli,-0.10485
6604,Ozzy Osbourne,-0.046788679
6605,P&#225;ez Fito,-0.5626
6606,P. Diddy,0.242527273
6607,P. Lion,0.9295
6608,P. O. D.,0.89115
6609,P. Olli,-0.855
6610,P.j. And Duncan,0.9174
6611,P.o.d.,0.032019048
6612,P.t.o.,-0.8677
6613,P.y.t.,0.731794737
6614,Pa Pause Mause Poap,-0.9184
6615,Paco,0.9313
6616,Paddy Goes To Holyhead,-0.029575
6617,Padi,#N/A
6618,Pagan Lorn,-0.231333333
6619,Page,-0.285111111
6620,Page Martin,0.105833333
6621,Page Patti,0.9214
6622,Page Tommy,0.55607
6623,Pages,0.4271
6624,Pagny Florent,-0.303971429
6625,Paige Jennifer,0.9719
6626,Pailhead,-0.31276
6627,Pain,-0.5349375
6628,Painful Memories,-0.968
6629,Paisley Brain Cells,0.037957143
6630,Pajama Slave Dancers,0.13795
6631,Pale Divine,0.43055
6632,Pallas,0.123115385
6633,Palmer Robert,-0.1531
6634,Pam Tillis,0.1531
6635,Pan Npat,0.9871
6636,Panama,-0.6362
6637,Panarama,-0.2732
6638,Pandora,0.685557143
6639,Pandoras Box,0.142871429
6640,Panduwinata Vina,#N/A
6641,Pankow,-0.9366
6642,Pansy Division,0.726077778
6643,Pantera,-0.326704
6644,Paola,-0.85294
6645,Paola E Chiara,-0.63595
6646,Papa Roach,-0.5249875
6647,Papa Vegas,0.14658
6648,Paper Lace,-0.75565
6649,Papermoon,-0.8215
6650,Pappa Bear,0.980266667
6651,Pappalardo Adriano,#N/A
6652,Paradigma,-0.154845455
6653,Paradis Vanessa,0.165752941
6654,Paradise Lost,-0.428453846
6655,Paradise Now,0.9195
6656,Paradise Now!,-0.2971
6657,Paradisio,0.936
6658,Paradiso,#N/A
6659,Paralamas Do Sucesso,0.001286957
6660,Paralleles De Montsegur,-0.2727
6661,Paramaecium,-0.419135
6662,Paramitha Rusady,0.6369
6663,Pardini Lou,0.9677
6664,Parent Kevin,-0.205984615
6665,Pariah,0.221208333
6666,Paris,0.9728
6667,Paris Sisters,0.9991
6668,Paris Twila,0.613927273
6669,Parish Mitchell,0.7845
6670,Parker Graham,0.9968
6671,Parker Ray,0.9554
6672,Parker Ross,0.9201
6673,Parliament,0.933
6674,Parni Valjak,0.2732
6675,Parody,-0.9967
6676,Parokya Ni Edgar,0.5289
6677,Parr John,0.058288889
6678,Parsons Alan,0.9623
6679,Parsons Gram,0.2958
6680,Partners In Kryme,-0.8867
6681,Partnerz In Kryme,-0.9063
6682,Parton Dolly,0.348325
6683,Partridge Family,0.989
6684,Party,0.9012125
6685,Pascal Legrand,-0.85845
6686,Passengers,0.7845
6687,Passe-partout,-0.8302
6688,Passi,-0.11275
6689,Passion Fruit,0.9428
6690,Pastori Nina,-0.437915789
6691,Pat Benatar,0.403984
6692,Pat Boone,0.79895
6693,Pat Mcgee,-0.4475
6694,Pat Mcgee Band,0.495422222
6695,Pat Simon,0.4939
6696,Patent Ochsner,0.068388235
6697,Path Of Resistence,-0.5523
6698,Pato Fu,-0.048625
6699,Paton Sandy And Caroline,0.9545
6700,Patricia Kaas,-0.62375
6701,Patrick,0.6662
6702,Patrick Lindner,-0.897314286
6703,Patrick Swayze,-0.641533333
6704,Patrick Swayze (dirty Dancing Soundtrack),-0.8779
6705,Patsy Cline,0.82175
6706,Patti Guesch,0.3612
6707,Patti Labelle,0.6892
6708,Patti Labelle And Michael Mcdonald,0.9808
6709,Patti Smith,0.8375
6710,Pattie Labelle And Michael Mcdonald,0.9673
6711,Patty Griffin,-0.9661
6712,Patty Loveless,0.80095
6713,Patty Smith,0.276642857
6714,Paul Anka,0.720183333
6715,Paul Bennet,0.7269
6716,Paul Blandauml;ttel,-0.9927
6717,Paul Brandt,-0.7548
6718,Paul Campell,0.296
6719,Paul Hardcastle,-0.096475
6720,Paul Harrington And Charlie Mcgettigan,0.8266
6721,Paul Kelly And The Messengers,0.229944
6722,Paul Kreshka,-0.9826
6723,Paul Kuhn,-0.8316
6724,Paul Mc Cartney,0.91
6725,Paul Mccartney,0.558135
6726,Paul Mccartney And Linda,0.5863
6727,Paul Mccartney And Stevie Wonder,0.9888
6728,Paul Nicholas,0.9093
6729,Paul Oakenfold,-0.296
6730,Paul Owen,-0.9613
6731,Paul Oxleys Unit,0.66083
6732,Paul Revere And The Raiders,0.9429
6733,Paul Robsy,-0.5638
6734,Paul Siman,0.9482
6735,Paul Simon,0.182998077
6736,Paul Wight,-0.3527
6737,Paul Young,0.475442857
6738,Paula Abdul,0.623912245
6739,Paula Cole,0.02898
6740,Paula Da Vinci,0.6583
6741,Paulina Rubio,0.3601
6742,Pausini Laura,-0.273025
6743,Pavement,0.099778
6744,Paxton Tom,0.3592875
6745,Payolas,#N/A
6746,Pazuzu,-0.2642
6747,Pc And Duncan A.k.a.,0.9888
6748,Pe Werner,-0.841368571
6749,Peabo Bryson,0.9325
6750,Peach Union,0.4767
6751,Pearl Jam,0.25080404
6752,Pebbles,0.8448
6753,Peccatum,-0.88955
6754,Pedro Saurez Vertiz,-0.366057143
6755,Peggy March,-0.836411111
6756,Pejhman,-0.9558
6757,Pekince Serkan,0.2023
6758,Pelletier Bruno,#N/A
6759,Pelletier Marie Denise,0.7579
6760,Peninha,0.4215
6761,Penitent,-0.364892
6762,Penny Mclean,0.0628
6763,Pennywise,-0.229931959
6764,Pensador Gabriel,#N/A
6765,Pensionandauml;rschor,-0.8985
6766,Pentangle,0.9638
6767,Pepe Lienhard Band,-0.90475
6768,Peppermint Trolley Company,0.5859
6769,Pepsi And Shirlie,-0.429033333
6770,Per Gessle,0.908733333
6771,Perales Jose Luis,-0.5574
6772,Percy Sledge,0.9792
6773,Peret,-0.3595
6774,Pereyra Ovidio,-0.5267
6775,Perfect Circle,0.198625
6776,Perl Jam,0.8946
6777,Peroxide Mocha,-0.9894
6778,Perret Pierre,-0.017764286
6779,Perry Linda,0.8587
6780,Pestilence,-0.464170588
6781,Pet Shop Boys,0.272233566
6783,Pete Rock And Cl Smooth,0.9892
6784,Pete Townshend,0.373366667
6785,Pete Wyoming Bender,-0.4767
6786,Pete Yorn,-0.5398
6787,Peter,-0.298958333
6788,Peter Alexander,-0.867667857
6789,Peter Alexander And Die Deutsche FuAndszlig;ball Nationalannschaft,0.9382
6790,Peter Andre,0.96578
6791,Peter Beil,-0.9616
6792,Peter Catera,0.9865
6793,Peter Cetera,0.439562
6794,Peter Cornelius,-0.9598
6795,Peter Frampton,0.94225
6796,Peter Gabriel,0.103613636
6797,Peter Gabriel And Kate Bush,-0.6827
6798,Peter Gaouml;hler,-0.9508
6799,Peter Green,-0.9254
6800,Peter Griffin,0.862366667
6801,Peter Horton,-0.88415
6802,Peter Kent,0.5806
6803,Peter Kraus,-0.9789
6804,Peter Kreuder,-0.9309
6805,Peter Maffay,-0.703159091
6806,Peter Orloff,-0.861688889
6807,Peter Paul And Mary,0.739566667
6808,Peter Petrel,-0.9821
6809,Peter Rafael,-0.9661
6810,Peter Rubin,-0.80665
6811,Peter Sarstedt,0.9802
6812,Peter Schelly,0.9845
6813,Peter Schilling,-0.880433333
6814,Peter Sebastian,#N/A
6815,"Peter, Paul & Mary",0.494456522
6816,"Peter, Sue And Marc",0.6249
6817,Petersburger Marsch,#N/A
6818,Petersen Paul,0.7687
6819,Peterson Michael,0.69895
6820,Petey Pablo,0.19505
6821,Petra,0.381898507
6822,Petra Frey,-0.9542
6823,Petra Laser,-0.9967
6824,Petrak And Faouml;derl,-0.9357
6825,Petter,#N/A
6826,Pettersen Haavard F,0.3844
6827,Pettish,0.9961
6828,Petty Tom,0.531485714
6829,Petula Clark,0.9517
6830,Pfr,0.748825
6831,Ph D,0.9581
6832,Ph Value,-0.41095
6833,Ph7,0.9669
6834,Phair Liz,0.35716087
6835,Phantasm,-0.454457143
6836,Phantom Of The Opera,0.9604
6837,Phantom Planet,-0.171869565
6838,Pharao,0.8284
6839,Pharcyde,0.283466667
6840,Phats And Small,-0.5012
6841,Phd,0.9618
6842,Pheobe,0.197733333
6843,Phil And John,-0.80865
6844,Phil Carmen,0.7446
6845,Phil Collins,0.383624658
6846,Phil Collins And Narilyn Martin,-0.0516
6847,Phil Collins And Phillip Bailey,-0.7958
6848,Phil Everly And Cliff Richard,0.3182
6849,Phil Vassar,0.8602
6850,Philip Bailey,0.5023
6851,Philip Lynott,0.9842
6852,Philipp Simon Goletz,-0.87675
6853,Philipps And Brauuml;ck,-0.9282
6854,Phillip Boa,0.03145
6855,Phillips Anthony,0.477092308
6856,Phillips Chynna,0.8846
6857,Phillips Craig And Dean,0.8807
6858,Phillips Leslie,0.493091667
6859,Philosopher Kings,0.52583
6860,Phish,0.264513636
6861,Phlebotomized,0.034935294
6862,Phobia,0.37138
6863,Phosphenes,-0.739
6864,Phranc,0.4627
6865,Phunk Junkeez,0.8126
6866,Pia Zadora,0.64475
6867,Piaf Dith,-0.2003
6868,Pich&#233; Paul,-0.126042857
6869,Pickett Wilson,0.884
6870,Picnic At The Whitehouse,-0.4634
6871,Picture House,0.212359091
6872,Piefke,-0.9661
6873,Pierre Cosso,0.83295
6874,Pierre Croscolas,#N/A
6875,Piersi,-0.301959091
6876,Piet Blanc And Jaspa Jones,0.6369
6877,Pietasters,0.57892
6878,Pig,-0.363575
6879,Pigface,-0.430981481
6880,Piledriver,-0.358233333
6881,Pilgrim Billy,0.74197
6882,Pilot,-0.8224
6883,Pinay,0.498275
6884,Pinder Mike,0.9527
6885,Pinelli And Profes,-0.9822
6886,Pinhead Gunpowder,-0.163716
6887,Pink,0.603166667
6888,Pink Angel,0.981733333
6889,Pink Champagne,0.296
6890,Pink Floyd,0.119249754
6891,Pinkerton Thugs,-0.362133333
6892,Pinkeye,-0.9918
6893,Pinky And The Brain,0.9261
6894,Pino Dangio,-0.5803
6895,Piper Billie,0.498281818
6896,Piper Jerry,-0.6988
6897,Pippi Langstrumpf,-0.9712
6898,Pit Et Rik,0.473366667
6899,Pitch Shifter,-0.262384375
6900,Pitchblende,-0.15065
6901,Pitchshifter,0.326411111
6902,Piterson Ray,0.9892
6903,Pitney Gene,0.592316667
6904,Pitztaler Nachtigallen,-0.9892
6905,Pixies,0.084489041
6906,Pixinguinha,-0.1984
6907,Pizzicato Five,0.8687
6908,Pj And Duncan,0.9967
6909,Pj Harvey,-0.5725
6910,Placebo,0.050775362
6911,Planet Hemp,-0.27416
6912,Planet P,0.312366667
6913,Plankeye,0.197245455
6914,Plant Robert,0.9505375
6915,Plastic Bertrand,0.6705
6916,Plastik,-0.9591
6917,Plastilina Mosh,-0.4912
6918,Platero Y Tu,-0.743709091
6919,Platters,0.761125
6920,Play,-0.062566667
6921,Playa,0.98275
6922,Pleasurecrush,0.850566667
6923,Pleasurehouse,0.8051
6924,Plumb,-0.3896625
6925,Plume Mike,-0.7964
6926,Plus One,0.482541667
6927,Pluto,0.4939
6928,Pm Dawn,0.564741667
6929,Pm Sampson (and Double Key),0.9981
6930,Pm Sampson And Double Key,0.9981
6931,Poco,0.953325
6932,Pods,-0.137285714
6933,Poe,0.2426
6934,Poetic Ammo,0.541121429
6935,Poetic Lover,0.155814286
6936,Pogues,-0.004079545
6937,Poi Dog Pondering,0.236213043
6938,Poiesis,-0.44536
6939,Point Break,-0.003663636
6940,Point of Grace,0.669773684
6941,Pointer Sisters,0.49985
6942,Poison,0.229961224
6943,Poitiers,-0.0258
6944,Pokemon,0.281666667
6945,Pokolgep,0.656566667
6946,Police,0.082106667
6947,Polnareff Michel,-0.1942
6948,"Polnareff, Michel",-0.7184
6949,Polvo,0.8738
6950,Pomeranz David,0.7665
6951,Ponce Carlos,-0.3854
6952,Pooh,-0.350148387
6953,Pooka,0.9674
6954,Poor Jim,-0.25396
6955,Poor Old Lu,-0.0421
6956,Pop Iggy,0.33758
6957,Pop Tops,-0.59285
6958,Pop Will Eat Itself,0.063823529
6959,Popper Klopper,-0.441333333
6960,Poppins Mary,0.453
6961,Popsicle,0.841
6962,Popsie,0.888453846
6963,Porn Kings,0.6705
6964,Porno For Pyros,0.2151
6965,Porter Billy,0.9825
6966,Porter Cole,-0.12865
6967,Portishead,-0.456672727
6968,Posies,0.056978261
6969,Possessed,-0.78665
6970,Possum Dixon,0.22978
6971,Postgirobygget,0.213935294
6972,Potret,#N/A
6973,Potts Sherri,0.9488
6974,Pow Wow,-0.8689
6975,Powderfinger,0.064780435
6976,Powell Jesse,0.5667
6977,Powell Roger,-0.32425
6978,Power Dancers,#N/A
6979,Power Station,0.9737
6980,Powerman 5000,-0.0514
6981,Praga Khan,0.8522
6982,Prager Handgriff,-0.807869444
6983,Pras,0.6152
6984,Pratt Dave And The Sex Machine Band,0.8864625
6985,Pray For Rain,0.4939
6986,Preacher Of The Night,#N/A
6987,Precious Wilson,-0.027375
6988,Prefrontal Lobotamy,-0.1901
6989,Premiata Forneria Marconi,0.277657143
6990,Premiere,-0.9753
6991,Presidents Of The United States,-0.691733333
6992,Presidents of The United States of America,-0.1495
6993,Presidents of The Usa,-0.0103
6994,Presley Elvis,0.526315789
6995,Pressha,0.9627
6996,Pressure Drop,-0.5329375
6997,Preston Johnny,0.9577
6998,Presuntos Implicados,-0.019833333
6999,Pretenders,0.190427273
7000,Prettier Than Pink,0.224466667
7001,Pretty Brown Eyes,0.9785
7002,Prezioso,0.9734
7003,Prezioso Feat. Marvin,0.9597
7004,Prglets,-0.1531
7005,Price Kelly,0.78005
7006,Price Lloyd,-0.6341
7007,Price Rick,0.0671
7008,Pride And Glory,-0.238933333
7009,Priest Maxi,0.706466667
7010,Prilce Ital Joe,0.03475
7011,Primal Fear,0.208236364
7012,Primal Scream,0.261106667
7013,Prime Time,-0.7343
7014,Primitive Radio Gods,-0.9432
7015,Primordial,-0.306276471
7016,Primus,0.219021818
7017,Prince,0.531632308
7018,Prince And The Revolution,-0.0459
7019,Prince Buster,0.936
7020,Prince Featuring Nona Gaye,0.995
7021,Princess,0.973075
7022,Princess Leene,-0.6331
7023,Princess Superstar,0.0973
7024,Princessa,0.619808333
7025,Pringle Peter,0.8271
7026,Proclaimers,0.330091667
7027,Procol Harum,-0.18945
7028,Procul Harum,0.5423
7029,Prodigy,0.0872
7030,Proffit Mason,-0.9882
7031,Profil,#N/A
7032,Project Pat,-0.386763636
7033,Project Pitchfork,-0.015781481
7034,Project Wyze,0.177838889
7035,Promises,0.9936
7036,Promo,0.9492
7037,Prong,0.085290909
7038,Propaganda,-0.0893
7039,Propagandhi,-0.5863
7041,Pro-pain,-0.172233333
7042,Propellerheads,0.6808
7043,Prosectura,#N/A
7044,Protector,-0.597775
7045,Protonema,-0.296
7046,Proximity,-0.171627273
7047,Proyecto 1,-0.2957
7048,Prozzak,0.252423077
7049,Pseudo-reimer,-0.886
7050,Psychedelic Furs,0.55533
7051,Psychefunkapus,0.086376471
7052,Psychic Tv,0.53138
7053,Psychotic Waltz,0.048710345
7054,Psykosonik,0.6641
