 ID  ,title,followers_count,genres,popularity,avgcompscore
5802,Rex Orange County,213448,['indie r&b'],76,-0.6174
5803,Rex Gildo,3610,"['schlager', 'volksmusik']",35,0.017833333
5804,Debbie Reynolds,10600,['show tunes'],40,-0.690064706
5805,Malvina Reynolds,3651,[],30,0.379930612
5806,Reza Sadeghi,7996,['persian pop'],35,-0.8316
5807,Rhapsody,112487,"['metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal', 'symphonic metal']",53,0.476076
5808,Suzanne Rhatigan,24,[],0,0.3404
5809,Rheostatics,1985,['canadian indie'],21,0.25
5810,Rhett Akins,62824,"['contemporary country', 'country', 'country christmas', 'country road', 'modern country rock', 'redneck']",51,-0.5927
5811,Rhino Bucket,7379,"['alternative roots rock', 'glam metal', 'hard rock', 'sleaze rock']",35,nan
5812,Rhoca Gil,0,[],0,-0.8696
5813,Happy Rhodes,1018,"['ectofolk', 'folk christmas', 'new wave pop']",12,-0.9686
5814,Rialto,1999,"['britpop', 'madchester']",24,0.553182143
5815,Riblja Corba,4638,['yugoslav rock'],29,-0.8625
5816,Riccardo Fogli,6799,"['classic italian pop', 'italian pop']",42,0.9771
5817,Ricchi E Poveri,20599,"['italian disco', 'italian pop']",52,0.991
5818,Chris Rice,35882,"['ccm', 'christian alternative rock', 'christian christmas', 'christian music', 'christian relaxative', 'christian rock', 'worship']",49,0.967
5819,Tim Rice,650,['movie tunes'],48,0.8064
5820,Charlie Rich,46694,"['christmas', 'country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'rockabilly', 'traditional country', 'western swing']",50,nan
5821,Cliff Richard,79728,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'mellow gold', 'merseybeat', 'new wave pop', 'rock-and-roll', 'rockabilly', 'soft rock']",54,-0.826342857
5822,Richard Marx,198637,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']",62,0.199161111
5823,Richard Rodgers,4414,"['broadway', 'cabaret', 'show tunes']",46,0.9008
5824,Richard Sanderson,1406,[],35,0.2382
5825,Kim Richey,2890,"['folk', 'lilith']",30,0.8926
5826,Lionel Richie,689745,"['adult standards', 'dance pop', 'disco', 'mellow gold', 'motown', 'pop', 'quiet storm', 'soft rock', 'soul christmas']",70,0.458485714
5827,Richie Sambora,45655,"['glam metal', 'heavy christmas']",40,0.9828
5828,Rick Astley,210345,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",66,-0.32455
5829,Slick Rick,169832,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'pop rap', 'rap', 'southern hip hop']",57,0.5673
5830,Rick Springfield,154249,"['album rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",63,0.240953846
5831,Rickie Lee Jones,46920,"['folk', 'folk christmas', 'lilith', 'mellow gold', 'new wave pop', 'roots rock', 'singer-songwriter']",46,0.172483333
5832,Ricky Martin,2722988,"['dance pop', 'latin', 'latin christmas', 'latin pop', 'pop', 'pop christmas', 'tropical']",77,0.970366667
5833,Ricky Martin,2722988,"['dance pop', 'latin', 'latin christmas', 'latin pop', 'pop', 'pop christmas', 'tropical']",77,0.783059091
5834,Ricky Martin & Madonna,1640,[],19,-0.2182
5835,Ricky Nelson,81643,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk christmas', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'nashville sound', 'rock-and-roll', 'rockabilly']",56,0.9652
5836,Ricky Shane,121,[],3,-0.3451
5837,Ricky Wilde,32,['glam rock'],7,0.1531
5838,Ricochet,2383,[],38,0.159945455
5839,Rida Sita Dewi,454,[],20,-0.1027
5840,Ride,71170,"['alternative rock', 'britpop', 'chamber psych', 'dream pop', 'garage psych', 'indie rock', 'lo-fi', 'madchester', 'neo-psychedelic', 'new wave', 'noise pop', 'nu gaze', 'shoegaze', 'slow core', 'uk post-punk']",53,0.9914
5841,Andrew Ridgeley,1437,['boy band'],4,0.9734
5842,Stan Ridgway,4699,[],34,-0.327202778
5843,Ridin' shotgun,1,[],0,-0.9711
5844,Rif,18128,"['indonesian indie', 'indonesian pop']",41,-0.8126
5845,Riger,1142,['viking metal'],10,0.532284615
5846,Righeira,4787,['italian disco'],40,0.36725
5847,Right Said Fred,16408,['hip house'],50,0.416870588
5848,The Righteous Brothers,107066,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly']",61,0.8999
5849,Rigor Mortis,6265,"['crossover thrash', 'speed metal', 'thrash metal']",19,-0.1964
5850,LeAnn Rimes,285618,"['contemporary country', 'country', 'country christmas', 'country dawn', 'dance pop', 'europop', 'pop christmas', 'pop rock']",63,0.9497
5851,Ringo Starr,210716,"['album rock', 'british blues', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",52,-0.9573125
5852,Georg Ringsgwandl,1253,['liedermacher'],20,0.93285
5853,Rio Santana,308,[],70,0.467742857
5854,Conjunto Rio Grande,39618,"['duranguense', 'norteno', 'regional mexican']",53,0.9264
5855,Rio Reiser,17766,"['german pop', 'liedermacher']",40,0.5647
5856,Rise Against,1375138,"['alternative metal', 'hardcore punk', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'rap metal']",76,-0.6072
5857,Rita Paul,115,['classic schlager'],9,0.9709
5858,Rita Pavone,15462,"['classic italian pop', 'ye ye']",42,-0.43572
5859,The Ritchie Family,5438,"['deep disco', 'disco', 'post-disco']",33,0.1029
5860,Ritchie Valens,128822,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']",58,0.3134
5861,Lyle Ritz,667,['ukulele'],35,nan
5862,Ariel Rivera,61269,"['opm', 'pinoy alternative', 'soft rock']",51,0.358471429
5863,Jerry Rivera,253161,"['latin', 'latin christmas', 'latin pop', 'merengue', 'salsa', 'tropical', 'world christmas']",63,-0.9931
5864,Rivermaya,238589,"['opm', 'pinoy alternative', 'pop rock']",55,0.01125
5865,Bob Rivers,4594,['comic'],27,0.053645455
5866,Johnny Rivers,42330,"['brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']",45,0.4588
5867,Fariz RM,3255,[],32,0.18228
5868,Rmb,5670,"['bubble trance', 'german techno']",36,0.085203448
5869,Roachford,10930,[],40,0.842
5870,Rob De Nijs,19160,"['dutch pop', 'levenslied']",49,0.968
5871,Rob Zombie,697865,"['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",65,-0.212245455
5872,Robbie Nevil,3067,[],35,-0.8259
5873,Robbie Williams,965147,"['boy band', 'dance pop', 'europop', 'pop', 'pop christmas']",72,0.579325
5874,Marty Robbins,91811,"['adult standards', 'country', 'country christmas', 'country gospel', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country', 'traditional folk']",59,0.9274
5875,Robert Gilbert,6,[],2,0.358666667
5876,Robert Jung,15,[],3,0.8556
5877,Robert Lynn,1,[],0,0.8968
5878,Robert Miles,60545,"['eurodance', 'trance']",56,-0.680333333
5879,Robert Palmer,169684,"['album rock', 'art rock', 'classic funk rock', 'classic rock', 'dance rock', 'disco', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock', 'synthpop']",59,nan
5880,Robert Tepper,9327,[],49,0.58045
5881,Roberta Flack,233975,"['adult standards', 'chicago soul', 'christmas', 'classic funk rock', 'disco', 'funk', 'jazz blues', 'mellow gold', 'memphis soul', 'motown', 'neo soul', 'quiet storm', 'r&b', 'singer-songwriter', 'soft rock', 'soul', 'soul blues', 'soul christmas', 'southern soul', 'vocal jazz']",62,-0.698316667
5882,Roberto Blanco,1340,['schlager'],26,0.9802
5883,Chris Roberts,3729,"['schlager', 'volksmusik']",36,0.339966667
5884,Robin Beck,2779,"['heavy christmas', 'melodic hard rock']",41,0.5707
5885,Robin Gibb,20391,['italian disco'],42,0.9167
5886,Leo Robin,18,[],17,-0.6808
5887,Robin Trower,62672,"['album rock', 'art rock', 'blues-rock', 'british blues', 'classic funk rock', 'classic rock', 'electric blues', 'hard rock', 'heavy christmas', 'modern blues', 'psychedelic rock', 'rock', 'roots rock', 'southern rock', 'symphonic rock', 'texas blues']",48,nan
5888,Brian Robinson,11,['acid idm'],1,-0.4659625
5889,Dutch Robinson,31,[],14,-0.266898462
5890,Smokey Robinson & The Miracles,322661,"['brill building pop', 'chicago soul', 'classic funk rock', 'disco', 'funk', 'jazz blues', 'memphis soul', 'motown', 'northern soul', 'quiet storm', 'rock-and-roll', 'soul', 'soul blues', 'soul christmas', 'southern soul']",61,0.9022
5891,Smokey Robinson & The Miracles,322661,"['brill building pop', 'chicago soul', 'classic funk rock', 'disco', 'funk', 'jazz blues', 'memphis soul', 'motown', 'northern soul', 'quiet storm', 'rock-and-roll', 'soul', 'soul blues', 'soul christmas', 'southern soul']",61,0.7596375
5892,Tom Robinson Band,6282,"['glam rock', 'pub rock']",40,0.455433333
5893,Carson Robison,88,[],9,-0.127784615
5894,Robyn,427312,"['dance pop', 'europop', 'pop', 'pop rock', 'swedish pop', 'synthpop', 'tropical house']",64,-0.9136
5895,Al Rocco,855,['chinese hip hop'],42,0.904166667
5896,Rocco Granata,4053,[],35,0.5499
5897,Chris Rock,59944,"['comedy', 'comic']",51,-0.7717
5898,Rockapella,7811,['a cappella'],24,0.499966667
5899,Rockell,7554,['freestyle'],37,-0.692282609
5900,The Rocket Summer,34879,"['alternative pop rock', 'dreamo', 'emo', 'piano rock', 'pop christmas', 'pop emo', 'pop punk', 'punk christmas']",42,-0.9855
5901,Rockformation Diskokugel,25,[],0,-0.1762
5902,Rockwell,1594,[],54,0.292565455
5903,Rocky Burnette,1378,[],33,-0.120033333
5904,The Rocky Horror Picture Show Cast,309,[],27,-0.628872973
5905,Rod Stewart,708512,"['adult standards', 'album rock', 'classic rock', 'folk christmas', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",74,nan
5906,Rodgau Monotones,2494,[],29,0.9261
5907,Jimmie Rodgers,15054,"['acoustic blues', 'appalachian folk', 'bluegrass', 'blues', 'country gospel', 'cowboy western', 'delta blues', 'nashville sound', 'old-time', 'piedmont blues', 'traditional blues', 'traditional country', 'traditional folk', 'western swing']",35,0.4939
5908,Maria Cecília & Rodolfo,646269,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",50,-0.00475
5909,Raulin Rodriguez,76720,"['bachata', 'latin', 'merengue', 'merengue urbano', 'tropical']",57,-0.34
5910,Silvio Rodríguez,378772,"['cantautor', 'nueva cancion', 'trova']",67,0.7053
5911,Tommy Roe,15696,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",40,0.9906
5912,Randy Rogel,2,[],1,0.27975
5914,Roger,36206,"['classic funk rock', 'funk']",63,-0.984
5915,Roger Chapman,1506,[],18,-0.9028
5916,Roger Daltrey,19470,[],37,0.467283333
5917,Roger Miller,44452,"['country', 'country gospel', 'cowboy western', 'nashville sound', 'outlaw country', 'texas country', 'traditional country', 'traditional folk', 'western swing']",53,0.9963
5918,Roger Walters,61,[],0,-0.9496
5919,Roger Whittaker,28869,"['christmas', 'easy listening', 'schlager']",47,0.2869
5920,Sally Rogers,126,['contemporary folk'],5,0.390202899
5921,Stan Rogers,10721,"['celtic', 'irish folk', 'nl folk', 'traditional folk']",43,0.513622222
5922,Roland Kaiser,37875,"['german pop', 'schlager']",54,-0.9698
5923,Rolf and Roland,0,[],0,-0.136094444
5924,Rolf Zuckowski,25539,['kindermusik'],57,0.093855556
5925,Rolf Zuckowski,25539,['kindermusik'],57,-0.2263
5926,The Rolling Stones,4147646,"['album rock', 'british invasion', 'classic rock', 'folk rock', 'mellow gold', 'protopunk', 'rock']",81,-0.54575
5927,Rollins Band,33551,"['funk metal', 'funk rock']",33,-0.9614
5928,Romanovsky & Phillips,85,[],2,-0.161566667
5929,The Romantics,69500,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'rock', 'soft rock', 'synthpop']",61,0.53384
5930,Sublime With Rome,118349,['reggae rock'],56,0.1343
5931,Romeo Santos,4174150,"['bachata', 'latin', 'pop', 'tropical']",84,0.6362
5932,Ronan Keating,187967,"['boy band', 'dance pop', 'europop', 'pop christmas', 'soft rock']",61,0.22442
5933,The Ronettes,73600,"['brill building pop', 'folk rock', 'girl group', 'motown', 'rock-and-roll', 'rockabilly', 'soul', 'soul christmas']",59,0.227118182
5934,Ronny J,21802,"['underground hip hop', 'vapor trap']",61,-0.5815
5935,Linda Ronstadt,163016,"['adult standards', 'country rock', 'folk', 'folk christmas', 'folk rock', 'lilith', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",61,0.8701
5936,Rony Barrak,139,[],23,-0.316697059
5937,The Rooftop Singers,1228,[],27,nan
5938,Rookie,18,[],32,0.97025
5939,Rusted Root,56616,['jam band'],61,-0.3816
5940,The Roots,573775,"['alternative hip hop', 'dirty south rap', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'pop rap', 'southern hip hop']",65,0.7351
5941,Rory Block,4825,"['acoustic blues', 'country blues', 'delta blues', 'piedmont blues']",38,0.306317391
5942,Rosa Parks,17,[],0,0.436692308
5943,Draco Rosa,59253,"['colombian rock', 'cumbia', 'latin rock', 'rock en espanol']",48,-0.7579
5944,Rosana,234740,"['cantautor', 'latin', 'latin pop', 'spanish pop']",63,0.875
5945,Rosanna Rocci,2441,"['discofox', 'schlager', 'volksmusik']",26,-0.5267
5946,Rose Laurens,1319,['classic french pop'],35,-0.9389
5947,Rose Royce,120340,"['chicago soul', 'classic funk rock', 'disco', 'funk', 'memphis soul', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",54,0.671088
5948,Rosenstolz,63720,"['deep german pop rock', 'german pop', 'german pop rock', 'liedermacher']",50,-0.088504167
5949,Björn Rosenström,106452,"['danspunk', 'swedish alternative rock', 'swedish eurodance', 'swedish idol pop', 'swedish pop']",55,0.9841
5950,Rosetta Stone,6295,"['corrosion', 'dark wave', 'gothic rock']",24,-0.2732
5951,Rosie Lee Lou,7,[],0,0.536276923
5952,Diana Ross,546664,"['adult standards', 'classic funk rock', 'dance pop', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul', 'soul blues', 'soul christmas']",66,-0.7959
5953,Vasco Rossi,315998,"['italian arena pop', 'italian pop']",67,0.525824359
5954,Rossington Collins Band,10099,['southern rock'],29,0.6857
5955,Rossomahaar,134,[],2,-0.9136
5956,Rostok Vampires,100,[],1,-0.16758125
5957,Field Rotation,1558,['nu age'],24,0.975
5958,Patti Rothberg,340,['lilith'],7,-0.2732
5959,Rothy,22,[],28,0.2092
5960,Rotten Tomatoes,21,[],0,-0.04253
5961,Rotting Christ,49668,"['black metal', 'death metal', 'gothic metal', 'melodic death metal', 'metal', 'pagan black metal', 'symphonic black metal', 'viking metal']",48,0.221489362
5962,Roula,146,[],32,-0.6379625
5963,The Rounder Girls,195,[],5,0.9904
5964,Sam Rowland,15,[],0,0.190233333
5966,Rowwen Hèze,19930,['dutch pop'],48,-0.9136
5968,Roxette,433490,"['dance pop', 'europop', 'new wave pop', 'pop christmas', 'pop rock', 'soft rock', 'swedish pop']",70,0.6249
5969,Roxy Music,211384,"['album rock', 'art pop', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'protopunk', 'rock', 'soft rock', 'symphonic rock', 'synthpop', 'uk post-punk']",61,-0.8316
5970,Roy Black,9010,"['schlager', 'volksmusik']",38,0.9984
5971,Roy Budd,1580,[],22,0.492663636
5972,Roy Orbison,381799,"['adult standards', 'brill building pop', 'christmas', 'classic rock', 'folk christmas', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'rockabilly', 'roots rock', 'singer-songwriter', 'soft rock', 'soul']",68,0.9472
5973,Royal Crown Revue,13087,"['swing', 'traditional swing']",38,0.9935
5974,The Royal Guardsmen,1325,['bubblegum pop'],28,-0.8826
5975,Royal Hunt,33,[],0,0.88716
5976,Rozalla,5993,"['eurodance', 'hip house']",41,nan
5977,DJ RPM,2645,[],34,-0.7741
5978,John Rubenstein,5,[],0,0.513305769
5979,The Rubettes,18916,"['bubblegum pop', 'glam rock']",42,0.9813
5980,Vreni & Rudi,63,['volksmusik'],7,0.7269
5981,Rudi Carell,7,[],0,-0.34
5982,Rudi Hofstetter,1,[],5,-0.3373875
5983,Rudi Kreuzberger,3,[],5,0.9836
5984,Rudi Schuricke,1136,"['classic schlager', 'schlager']",29,0.9595
5985,Rudolf Rock & Die Schocker,26,[],11,-0.131583333
5986,Michael Ruff,2156,['deep soft rock'],35,0.46295
5987,David Ruffin,54183,"['chicago soul', 'classic funk rock', 'disco', 'funk', 'memphis soul', 'motown', 'northern soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",45,0.002308333
5988,Jimmy Ruffin,51062,"['brill building pop', 'chicago soul', 'disco', 'memphis soul', 'motown', 'northern soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",52,0.833
5989,Rufio,27639,"['emo', 'pop punk', 'skate punk']",43,0.246175
5990,Rufus Featuring Chaka Khan,12373,"['classic funk rock', 'funk']",47,0.7801
5991,Rufus Wainwright,155887,"['canadian pop', 'chamber pop', 'folk-pop', 'indie christmas', 'melancholia', 'piano rock', 'pop christmas', 'singer-songwriter']",59,-0.10015
5992,Frankie Ruiz,181260,"['boogaloo', 'latin', 'latin jazz', 'merengue', 'salsa', 'tropical']",59,0.92454
5993,Rumble Militia,414,['german metal'],4,0.9477
5994,Run–D.M.C.,355033,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'pop rap', 'rap']",64,0.47876
5995,Run–D.M.C.,355033,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'pop rap', 'rap']",64,0.9649
5996,Todd Rundgren,74411,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'power pop', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'zolo']",54,0.251966667
5997,Run–D.M.C.,355033,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'pop rap', 'rap']",64,0.9817
5998,Bic Runga,33471,"['kiwi rock', 'lilith', 'new wave pop']",50,0.318867568
5999,Running Wild,42632,"['german metal', 'hard rock', 'metal', 'neo classical metal', 'neo-trad metal', 'nwobhm', 'nwothm', 'pirate', 'power metal', 'progressive metal', 'speed metal', 'thrash metal']",44,0.869275
6000,Runrig,29450,"['celtic', 'celtic christmas', 'celtic rock', 'irish folk', 'scottish rock']",48,-0.334888889
6001,Rupert Holmes,18740,['soft rock'],62,0.397886567
6002,Rush,740607,"['album rock', 'art rock', 'canadian metal', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",68,-0.8126
6003,Black Cherry Rush,3,[],0,0.9894
6004,John Rush,81,[],0,-0.1997
6005,Merrilee Rush & The Turnabouts,130,[],25,0.332366667
6006,Bobby Russell,82,[],5,0.8185
6007,Brenda Russell,15710,['smooth jazz'],43,-0.00495
6008,Renato Russo,549897,['mpb'],52,-0.9547
6009,Rustic Overtones,1863,[],21,0.977475
6010,Rusty Clanton,20424,[],45,-0.128809091
6011,Mike & The Mechanics,112282,"['album rock', 'art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",60,0.776644444
6012,Pekka Ruuska,1086,['classic finnish pop'],34,-0.2933
6013,Ry Cooder,86407,"['acoustic blues', 'blues', 'blues-rock', 'british blues', 'chicago blues', 'classic rock', 'country blues', 'country rock', 'delta blues', 'electric blues', 'folk', 'folk rock', 'jazz blues', 'mellow gold', 'modern blues', 'piedmont blues', 'roots rock', 'singer-songwriter', 'soul blues', 'texas blues', 'traditional blues', 'traditional folk']",55,0.9862
6014,Phoebe Ryan,118963,"['dance pop', 'indie poptimism', 'pop', 'post-teen pop']",69,-0.1253
