,main_artist,Year,Rank,Source,comp_score,pos_score,neu_score,neg_score
1531,sam,1967.5,43.5,3.0,0.9804999999999999,0.20550000000000002,0.739,0.056
1532,sam cooke,1965.0,66.0,1.0,-0.8372,0.10300000000000001,0.716,0.182
1533,sam hunt,2015.25,53.5,1.0,0.9472,0.1545,0.7945,0.051000000000000004
1534,sam smith,2015.2,50.4,1.0,0.21017999999999998,0.155,0.7164,0.1286
1535,sam the sham,1965.5,16.0,3.0,-0.08375000000000005,0.08,0.6950000000000001,0.22500000000000003
1536,samantha fox,1988.0,53.0,1.0,0.9116333333333334,0.18299999999999997,0.7629999999999999,0.054
1537,samantha mumba,2000.0,98.0,1.0,0.9982,0.23600000000000002,0.76,0.005
1538,samantha sang,1978.0,14.0,1.0,0.0,0.0,0.0,0.0
1539,sammi smith,1971.0,36.0,3.0,-0.9239,0.11199999999999999,0.672,0.21600000000000003
1540,sammie,2000.0,91.0,1.0,0.9990000000000001,0.268,0.722,0.01
1541,sammy davis jr,1970.5,28.0,1.0,0.9836,0.214,0.7040000000000001,0.081
1542,sammy hagar,1983.0,79.0,1.0,0.9977,0.354,0.556,0.091
1543,sammy johns,1975.0,46.0,3.0,0.9843,0.17600000000000002,0.787,0.037000000000000005
1544,sandy posey,1966.5,62.5,1.0,0.73335,0.20400000000000001,0.665,0.131
1545,sanfordtownsend band,1977.0,67.0,1.0,-0.3027,0.075,0.831,0.094
1546,santa esmeralda,1978.0,80.0,1.0,-0.7956,0.139,0.69,0.171
1547,santana,1996.4444444444443,47.77777777777778,1.0,0.6716888888888888,0.13877777777777778,0.7996666666666666,0.06144444444444444
1548,sara bareilles,2011.25,68.0,1.0,0.861325,0.1755,0.774,0.0505
1549,sarah mclachlan,1998.0,33.666666666666664,1.0,0.6524666666666666,0.17566666666666667,0.7236666666666668,0.10033333333333333
1550,savage garden,1998.75,27.75,1.0,0.004249999999999948,0.16025000000000003,0.7550000000000001,0.08474999999999999
1551,saving abel,2008.0,97.0,1.0,0.8885,0.105,0.8079999999999999,0.087
1552,scandal,1984.0,46.0,1.0,0.8973,0.11,0.8190000000000001,0.071
1553,scarface,1997.0,75.0,1.0,0.9834,0.156,0.721,0.122
1554,schoolboy q,2014.0,96.0,1.0,-0.6598,0.061,0.8640000000000001,0.076
1555,scorpions,1991.0,39.0,3.0,0.997,0.231,0.769,0.0
1556,scott mckenzie,1967.0,48.0,3.0,0.8225,0.087,0.899,0.015
1557,scritti politti,1986.0,64.0,1.0,0.9953,0.217,0.738,0.045
1558,seal,1994.6,68.2,1.0,0.24541999999999997,0.1422,0.7836000000000001,0.07420000000000002
1559,seals,1974.5,28.0,3.0,0.9962,0.3025,0.6785000000000001,0.019000000000000003
1560,sean kingston,2008.5,46.75,1.0,-0.033375000000000016,0.091,0.786,0.12275000000000001
1561,sean paul,2004.375,51.375,1.25,0.7483624999999999,0.16175,0.785375,0.052500000000000005
1562,secondhand serenade,2008.0,58.0,1.0,0.9844,0.126,0.8490000000000001,0.025
1563,seduction,1990.0,30.0,3.0,-0.9759,0.013999999999999999,0.909,0.077
1564,selena gomez,2013.5,57.0,1.5,0.25895,0.21137499999999998,0.6877500000000001,0.10087499999999999
1565,sergio mendes,1973.0,40.333333333333336,2.3333333333333335,0.33203333333333335,0.1416666666666667,0.7906666666666666,0.06766666666666667
1566,shadows of knight,1966.0,80.0,1.0,0.9537,0.193,0.807,0.0
1567,shaggy,1999.0,15.666666666666666,1.0,0.3476333333333333,0.17733333333333332,0.7783333333333333,0.044000000000000004
1568,shai,1993.0,31.666666666666668,1.0,0.9945,0.26066666666666666,0.6933333333333334,0.04633333333333333
1569,shakespears sister,1992.0,45.0,1.0,0.9636,0.157,0.8079999999999999,0.035
1570,shakira,2006.3333333333333,51.333333333333336,1.0,0.6224999999999999,0.12783333333333333,0.8015,0.071
1571,shalamar,1982.3333333333333,74.0,2.3333333333333335,0.3332333333333334,0.13300000000000003,0.754,0.113
1572,shania twain,1999.6,45.2,1.0,0.9880599999999999,0.1834,0.7768,0.0398
1573,shanice,1992.5,22.0,1.0,0.99505,0.2485,0.723,0.027500000000000004
1574,shannon,1984.0,49.0,1.0,0.9964,0.222,0.742,0.036000000000000004
1575,shaun cassidy,1977.3333333333333,64.0,3.0,0.9176333333333333,0.12833333333333333,0.8346666666666667,0.037000000000000005
1576,shawn colvin,1997.0,39.0,1.0,0.9623,0.141,0.816,0.043
1577,shawn mendes,2016.2857142857142,48.857142857142854,1.0,0.14051428571428573,0.15457142857142855,0.7494285714285714,0.09599999999999999
1578,shawn mullins,1999.0,46.0,1.0,0.9769,0.188,0.7490000000000001,0.063
1579,sheena easton,1983.4285714285713,64.28571428571429,1.0,0.37922857142857147,0.10985714285714285,0.7015714285714285,0.04557142857142856
1580,sheila e,1985.0,56.5,2.0,0.99195,0.252,0.6719999999999999,0.0755
1581,sheriff,1989.0,37.0,1.0,-0.9565,0.054000000000000006,0.782,0.16399999999999998
1582,sheryl crow,1997.5,48.0,1.25,0.7407500000000001,0.18275,0.7316250000000001,0.08575
1583,shinedown,2009.0,26.0,1.0,0.9909,0.193,0.792,0.015
1584,shirley bassey,1965.0,51.0,1.0,0.6463,0.17600000000000002,0.6729999999999999,0.151
1585,shirley ellis,1965.0,35.0,3.0,0.9089,0.086,0.8759999999999999,0.038
1586,shocking blue,1970.0,33.0,1.0,0.9726,0.285,0.5920000000000001,0.12300000000000001
1587,shontelle,2010.0,70.0,1.0,0.9887,0.18600000000000003,0.7140000000000001,0.099
1588,shop boyz,2007.0,14.0,1.0,0.9958,0.243,0.728,0.028999999999999998
1589,shorty long,1968.0,92.0,3.0,0.9408,0.08,0.893,0.026000000000000002
1590,sia,2015.0,44.5,1.0,0.8072999999999999,0.14650000000000002,0.79725,0.05550000000000001
1591,silento,2015.5,48.0,1.0,0.0,0.0,1.0,0.0
1592,silk,1996.0,33.0,2.0,0.021650000000000003,0.115,0.7955,0.0895
1593,silver,1976.0,71.0,3.0,0.995,0.19699999999999998,0.7809999999999999,0.023
1594,silver convention,1976.0,19.0,2.0,0.0,0.0,1.0,0.0
1595,simon,1967.7142857142858,44.142857142857146,3.0,0.18948571428571426,0.15985714285714286,0.7272857142857142,0.11285714285714286
1596,simple minds,1985.5,16.5,1.0,0.13145,0.157,0.7775000000000001,0.066
1597,simply red,1987.5,23.0,1.0,0.05429999999999996,0.15699999999999997,0.748,0.095
1598,sinead oconnor,1990.0,3.0,1.0,-0.8173,0.078,0.7959999999999999,0.126
1599,sir douglas quintet,1965.0,65.0,5.0,0.9928,0.254,0.746,0.0
1600,sir mixalot,1992.0,2.0,1.0,0.8694,0.083,0.872,0.045
1601,sisqo,2000.0,19.5,1.0,0.62125,0.106,0.825,0.069
1602,sister hazel,1997.5,56.0,1.0,-0.7949,0.036000000000000004,0.8909999999999999,0.073
1603,sister janet mead,1974.0,86.0,5.0,0.836,0.195,0.738,0.066
1604,sister sledge,1979.0,49.0,1.0,0.99285,0.2755,0.7050000000000001,0.02
1605,sixpence none the richer,1999.0,6.0,3.0,0.9902,0.247,0.715,0.038
1606,skeelo,1995.0,58.0,1.0,0.9995,0.255,0.7140000000000001,0.032
1607,skid row,1989.5,66.5,1.0,0.047850000000000004,0.18,0.719,0.10099999999999999
1608,skrillex,2015.0,19.0,1.0,0.6062,0.055999999999999994,0.902,0.040999999999999995
1609,skylark,1973.0,25.0,1.0,0.9468,0.162,0.747,0.091
1610,slim harpo,1966.0,92.0,1.0,0.8168,0.1,0.9,0.0
1611,sly,1970.1666666666667,28.833333333333332,3.0,0.6763166666666667,0.16433333333333333,0.7885,0.04733333333333333
1612,sly fox,1986.0,45.0,1.0,0.9337,0.105,0.862,0.033
1613,smash mouth,1999.5,32.5,1.0,0.96705,0.119,0.8355000000000001,0.0455
1614,smith,1969.0,34.0,1.0,0.9485,0.147,0.768,0.086
1615,smokey robinson,1982.6666666666667,37.666666666666664,1.0,0.3257,0.15933333333333333,0.7629999999999999,0.078
1616,snap,1991.6666666666667,42.0,1.0,0.9885,0.17966666666666664,0.7756666666666666,0.045000000000000005
1617,snoop dogg,2006.5,52.833333333333336,1.0,0.6507999999999999,0.13816666666666666,0.7935,0.0685
1618,snoop doggy dogg,1994.0,57.0,1.0,-0.9958,0.05,0.8220000000000001,0.128
1619,snow,1993.0,10.0,1.0,-0.9788,0.068,0.836,0.096
1620,snow patrol,2006.5,45.0,1.0,-0.3814,0.052000000000000005,0.872,0.075
1621,soft cell,1982.0,11.0,1.0,0.9976,0.301,0.639,0.06
1622,somethin for the people,1997.5,52.5,1.0,-0.9925,0.17600000000000002,0.589,0.235
1623,son by four,2000.0,61.0,1.0,-0.9325,0.011000000000000001,0.91,0.079
1624,sonique,2000.0,34.0,1.0,0.9956,0.20800000000000002,0.759,0.033
1625,sonny,1967.25,60.25,3.6666666666666665,0.3896666666666666,0.12266666666666665,0.7956666666666666,0.081
1626,sonny bono,1965.0,94.0,3.0,-0.7446,0.128,0.6940000000000001,0.177
1627,sophie b hawkins,1994.3333333333333,49.666666666666664,1.0,0.9965333333333334,0.19066666666666668,0.777,0.03166666666666667
1628,soul asylum,1994.0,60.5,1.0,-0.07029999999999997,0.0825,0.728,0.1895
1629,soul for real,1995.0,35.0,1.0,0.04249999999999998,0.1245,0.8380000000000001,0.037500000000000006
1630,soul ii soul,1989.5,71.0,1.0,0.93835,0.128,0.8294999999999999,0.041499999999999995
1631,souldecision,2000.0,66.0,3.0,0.9995,0.287,0.7,0.013999999999999999
1632,soulja boy tell em,2008.25,43.0,2.0,0.9876499999999999,0.16,0.8045,0.0355
1633,sounds orchestral,1965.0,26.0,3.0,0.765,0.091,0.887,0.022000000000000002
1634,spandau ballet,1983.0,92.0,1.0,0.998,0.255,0.732,0.013999999999999999
1635,spice girls,1997.4,44.6,1.0,0.62374,0.207,0.7298,0.0634
1636,spin doctors,1993.0,28.0,1.0,0.9953,0.132,0.865,0.004
1637,spiral starecase,1969.0,50.0,1.0,0.996,0.293,0.7070000000000001,0.0
1638,ssgt barry sadler,1966.0,1.0,,,,,
1639,stacey q,1986.0,51.0,3.0,0.9790000000000001,0.175,0.7240000000000001,0.10099999999999999
1640,staind,2001.0,14.0,1.0,0.9849,0.14300000000000002,0.821,0.036000000000000004
1641,starbuck,1976.0,34.0,1.0,0.9684,0.171,0.7759999999999999,0.054000000000000006
1642,starland vocal band,1976.0,12.0,1.0,0.9978,0.27899999999999997,0.721,0.0
1643,starpoint,1986.0,93.0,3.0,0.9591,0.203,0.664,0.133
1644,stars on 45,1981.0,24.0,3.0,0.9903,0.18100000000000002,0.72,0.099
1645,starship,1986.0,14.333333333333334,1.0,0.8381333333333333,0.1433333333333333,0.7563333333333334,0.10000000000000002
1646,status quo,1968.0,55.0,1.0,-0.8354,0.036000000000000004,0.879,0.085
1647,stealers wheel,1973.0,30.0,1.0,0.6894,0.126,0.764,0.11
1648,steely dan,1976.1666666666667,71.0,1.0,0.6706666666666666,0.1445,0.797,0.058499999999999996
1649,stephen bishop,1980.0,62.5,1.0,0.13524999999999998,0.1015,0.823,0.0755
1650,steppenwolf,1968.0,46.5,1.0,0.98405,0.1965,0.779,0.0245
1651,steve forbert,1980.0,60.0,1.0,0.9892,0.159,0.8190000000000001,0.023
1652,steve holy,2002.0,84.0,1.0,0.9986,0.46,0.531,0.009000000000000001
1653,steve miller band,1977.2,47.4,1.0,0.9467799999999998,0.1638,0.7914,0.045
1654,steve perry,1984.0,31.0,1.0,0.9868,0.174,0.815,0.01
1655,steve winwood,1986.3333333333333,59.666666666666664,1.0,0.9196166666666666,0.15033333333333332,0.7848333333333333,0.06483333333333334
1656,stevie b,1993.0,52.0,2.0,0.8652,0.197,0.7275,0.07500000000000001
1657,stevie nicks,1982.8,59.2,1.0,0.5448999999999999,0.12999999999999998,0.7978,0.07239999999999999
1658,stevie wonder,1975.8181818181818,48.31818181818182,1.0,0.5548500000000002,0.17155,0.7396,0.08874999999999997
1659,sting,1990.7142857142858,79.85714285714286,1.0,0.2299142857142857,0.16942857142857143,0.732,0.09871428571428571
1660,stories,1973.0,13.0,1.0,-0.9461,0.07200000000000001,0.777,0.15
1661,strawberry alarm clock,1967.0,23.0,1.0,0.9935,0.306,0.622,0.07200000000000001
1662,stray cats,1983.0,63.0,1.0,-0.5930500000000001,0.0925,0.794,0.11349999999999999
1663,styx,1981.2222222222222,49.22222222222222,1.0,0.702388888888889,0.1611111111111111,0.7473333333333333,0.09166666666666666
1664,subway,1995.0,68.0,3.0,0.9982,0.251,0.6579999999999999,0.091
1665,sugar ray,1999.6666666666667,28.0,1.0,-0.18106666666666668,0.044333333333333336,0.9176666666666667,0.038
1666,sugarland,2010.0,81.0,1.0,0.9829,0.133,0.777,0.09
1667,sugarloaf,1972.5,42.5,3.0,0.9658500000000001,0.215,0.7455,0.03949999999999999
1668,sunshine anderson,2001.0,64.0,1.0,-0.9981,0.079,0.722,0.2
1669,supertramp,1978.6666666666667,63.666666666666664,1.0,0.9702000000000001,0.16566666666666666,0.797,0.037
1670,surface,1990.0,42.0,1.0,0.99465,0.277,0.687,0.036000000000000004
1671,survivor,1985.0,41.8,1.0,0.5929599999999999,0.1746,0.7434000000000001,0.0818
1672,suzanne vega,1987.0,52.0,1.0,0.7781,0.11900000000000001,0.7979999999999999,0.083
1673,suzi quatro,1979.0,23.0,1.0,0.9212,0.113,0.8190000000000001,0.068
1674,swedish house mafia,2013.0,26.0,1.0,0.9926,0.24,0.731,0.028999999999999998
1675,sweet,1975.5,33.25,3.0,0.20922500000000002,0.133,0.7665,0.10099999999999999
1676,sweet inspirations,1968.0,84.0,3.0,0.9990000000000001,0.491,0.47700000000000004,0.032
1677,sweet sensation,1990.0,25.0,1.0,0.9988,0.33299999999999996,0.602,0.065
1678,swing out sister,1987.0,66.0,1.0,0.7176,0.09699999999999999,0.858,0.045
1679,switchfoot,2004.0,51.0,1.0,-0.9732,0.043,0.8140000000000001,0.14300000000000002
1680,swv,1994.3333333333333,42.833333333333336,1.0,0.3295166666666667,0.17066666666666666,0.7263333333333333,0.10300000000000002
1681,sylke fyne,1998.0,48.0,,,,,
1682,sylvia,1973.0,22.0,1.0,-0.9871,0.239,0.457,0.304
1683,sza,2017.0,80.0,1.0,0.9983,0.24100000000000002,0.635,0.124
1684,t rex,1972.0,56.0,1.0,0.9884,0.215,0.703,0.08199999999999999
1685,taco,1983.0,31.0,1.0,0.9679,0.081,0.909,0.011000000000000001
1686,tag team,1993.5,22.0,1.0,0.97,0.09300000000000001,0.853,0.054000000000000006
1687,taio cruz,2010.3333333333333,21.0,1.0,0.3396333333333333,0.10733333333333332,0.852,0.04066666666666666
1688,take that,1995.5,78.5,1.0,0.9973,0.27899999999999997,0.665,0.055999999999999994
1689,tal bachman,1999.0,51.0,1.0,0.9926,0.23399999999999999,0.745,0.021
1690,tamia,2001.0,62.0,1.0,0.9931,0.159,0.7879999999999999,0.054000000000000006
1691,tara kemp,1991.0,54.5,3.0,0.6279,0.1535,0.813,0.034
1692,tatyana ali,1998.0,55.0,1.0,0.9774,0.095,0.883,0.022000000000000002
1693,tavares,1975.5,73.0,2.0,0.9996,0.4255,0.5475,0.027
1694,taylor dayne,1989.5,56.125,1.0,0.9632875000000001,0.20725000000000002,0.752625,0.040125
1695,taylor hicks,2006.0,99.0,1.0,0.9967,0.22899999999999998,0.7609999999999999,0.01
1696,taylor swift,2011.7727272727273,44.95454545454545,1.0,0.44449545454545464,0.1185909090909091,0.7766818181818181,0.10459090909090912
1697,tears for fears,1987.4,47.4,1.0,0.63552,0.1558,0.7804,0.0638
1698,technotronic,1990.6666666666667,41.333333333333336,1.0,0.2928,0.057,0.8983333333333334,0.044333333333333336
1699,teddy geiger,2006.0,100.0,1.0,0.9865,0.147,0.826,0.027000000000000003
1700,tee set,1970.0,81.0,3.0,0.9935,0.154,0.8370000000000001,0.009000000000000001
1701,teena marie,1985.0,29.0,1.0,0.9958,0.184,0.812,0.003
1702,terence trent darby,1988.0,35.0,1.0,0.9812000000000001,0.3475,0.6205,0.0315
1703,teri desario,1980.0,24.0,1.0,0.9991,0.395,0.605,0.0
1704,terri gibbs,1981.0,51.0,5.0,0.9141,0.14400000000000002,0.769,0.087
1705,terror squad,2004.0,10.0,1.0,-0.8827,0.079,0.833,0.08800000000000001
1706,terry jacks,1974.0,2.0,1.0,0.997,0.2,0.759,0.042
1707,tesla,1990.5,70.0,1.0,0.9771,0.2275,0.7605,0.013000000000000001
1708,tevin campbell,1993.0,58.6,1.4,0.9945999999999999,0.20839999999999997,0.7596,0.0322
1709,thal'ia,2003.0,95.0,1.0,0.995,0.158,0.809,0.033
1710,the 5th dimension,1969.3333333333333,39.166666666666664,1.0,0.33224999999999993,0.16933333333333336,0.7601666666666667,0.0705
1711,the ad libs,1965.0,98.0,1.0,0.9949,0.23199999999999998,0.76,0.008
1712,the alan parsons project,1981.3333333333333,48.666666666666664,1.0,0.3219666666666667,0.12,0.8196666666666665,0.06033333333333333
1713,the allamerican rejects,2007.0,33.5,1.0,-0.9235,0.052000000000000005,0.809,0.139
1714,the allman brothers band,1973.0,79.0,1.0,0.9674,0.139,0.8320000000000001,0.028999999999999998
1715,the american breed,1968.0,98.0,1.0,0.9379,0.16399999999999998,0.772,0.064
1716,the animals,1966.5,78.0,1.0,0.6216,0.14300000000000002,0.7555000000000001,0.1015
1717,the archies,1969.0,1.0,1.0,0.9806,0.17800000000000002,0.799,0.023
1718,the association,1966.6666666666667,8.666666666666666,1.0,0.9825333333333335,0.20200000000000004,0.7663333333333334,0.03166666666666667
1719,the b52s,1989.6666666666667,55.0,1.0,0.9977333333333335,0.2543333333333333,0.735,0.01
1720,the babys,1979.0,89.0,3.0,0.9995,0.428,0.514,0.057999999999999996
1721,the band perry,2010.5,63.5,1.0,0.9943,0.183,0.745,0.07200000000000001
1722,the bangles,1987.8,36.4,1.8,0.7576400000000001,0.12179999999999999,0.8344000000000001,0.04360000000000001
1723,the barkays,1967.0,67.0,1.0,0.0,0.0,0.0,0.0
1724,the beach boys,1971.625,53.75,1.0,0.732175,0.231875,0.75175,0.016499999999999997
1725,the beatles,1967.7777777777778,48.22222222222222,1.1111111111111112,0.5496777777777778,0.1528888888888889,0.8006111111111109,0.0463888888888889
1726,the beau brummels,1965.0,71.5,1.0,0.61735,0.22499999999999998,0.625,0.15050000000000002
1727,the bee gees,1968.0,59.0,1.0,-0.706,0.096,0.778,0.127
1728,the beginning of the end,1971.0,75.0,3.0,-0.1935,0.039,0.871,0.09
1729,the bellamy brothers,1976.0,36.0,1.0,0.9991,0.34700000000000003,0.643,0.009000000000000001
1730,the bells,1971.0,57.0,1.0,0.986,0.182,0.807,0.011000000000000001
1731,the black eyed peas,2007.375,43.75,1.0,0.46858125,0.13175000000000003,0.789,0.07924999999999999
1732,the blackbyrds,1975.0,52.0,1.0,-0.8540000000000001,0.0,0.927,0.073
1733,the blackout allstars,1997.0,97.0,3.0,0.9995,0.565,0.435,0.0
1734,the box tops,1968.25,54.0,1.5,0.634525,0.203,0.69225,0.10425000000000001
1735,the brotherhood of man,1970.0,64.0,3.0,0.9792,0.17800000000000002,0.775,0.048
1736,the brothers johnson,1977.6666666666667,54.0,2.3333333333333335,0.9901333333333332,0.252,0.7040000000000001,0.044000000000000004
1737,the buckinghams,1967.0,35.333333333333336,1.0,0.000600000000000008,0.082,0.47333333333333333,0.11166666666666668
1738,the buoys,1971.0,87.0,3.0,-0.8519,0.046,0.857,0.09699999999999999
1739,the byrds,1965.0,25.0,1.0,0.9357,0.139,0.845,0.016
1740,the calling,2002.0,5.0,1.0,0.966,0.106,0.857,0.037000000000000005
1741,the capitols,1966.0,36.0,1.0,0.8462,0.152,0.731,0.11599999999999999
1742,the carpenters,1972.2727272727273,48.0,1.0,0.8049636363636364,0.16627272727272732,0.7796363636363636,0.053909090909090907
1743,the cars,1984.0,61.4,1.0,0.20674,0.0966,0.8099999999999999,0.0934
1744,the casinos,1967.0,40.0,3.0,0.9611,0.149,0.815,0.036000000000000004
1745,the chainsmokers,2016.5,16.5,1.0,0.9808333333333333,0.14866666666666667,0.8121666666666667,0.03916666666666666
1746,the chakachas,1972.0,51.0,1.0,0.0,0.0,0.0,0.0
1747,the chambers brothers,1968.0,87.0,1.0,0.5679,0.083,0.833,0.084
1748,the charlie daniels band,1979.0,50.0,1.0,-0.9895,0.11199999999999999,0.7,0.188
1749,the chilites,1972.0,13.0,1.0,0.9843,0.215,0.69,0.095
1750,the clash,1983.0,52.0,1.0,-0.9795,0.032,0.838,0.13
1751,the click five,2005.0,89.0,1.0,-0.9218,0.059000000000000004,0.8170000000000001,0.124
1752,the cover girls,1991.0,68.0,1.0,0.993,0.1845,0.8014999999999999,0.013999999999999999
1753,the cowsills,1968.0,44.333333333333336,1.6666666666666667,0.9163666666666667,0.13833333333333334,0.8416666666666667,0.01966666666666667
1754,the cranberries,1995.5,72.0,1.0,-0.5437,0.061,0.87,0.069
1755,the crazy world of arthur brown,1968.0,39.0,3.0,-0.992,0.037000000000000005,0.645,0.317
1756,the cuff links,1969.0,81.0,1.0,0.9147,0.086,0.914,0.0
1757,the cure,1990.5,69.5,2.0,0.98895,0.2545,0.6785,0.067
1758,the cyrkle,1966.0,38.0,3.0,-0.6741,0.098,0.8009999999999999,0.10099999999999999
1759,the dave clark five,1965.0,67.0,1.0,0.449,0.07250000000000001,0.906,0.021500000000000002
1760,the delfonics,1969.0,47.0,1.0,0.9397,0.10099999999999999,0.857,0.042
1761,the dells,1968.5,73.0,1.0,0.9979,0.396,0.5449999999999999,0.0595
1762,the detroit emeralds,1972.0,95.0,1.0,0.9991,0.32,0.68,0.0
1763,the dirt band,1980.0,72.0,3.0,0.9769,0.138,0.81,0.052000000000000005
1764,the doobie brothers,1975.6666666666667,25.0,1.0,0.6750666666666666,0.15966666666666665,0.7966666666666667,0.044000000000000004
1765,the doors,1969.2,52.4,1.0,0.57894,0.1664,0.7158,0.11779999999999999
1766,the dramatics,1971.5,49.5,1.0,-0.00934999999999997,0.07200000000000001,0.8365,0.0915
1767,the easybeats,1967.0,66.0,1.0,0.9869,0.19699999999999998,0.74,0.062
1768,the electric prunes,1967.0,93.0,1.0,0.9729,0.2,0.7609999999999999,0.038
1769,the emotions,1977.0,3.0,1.0,0.9994,0.419,0.5770000000000001,0.004
1770,the escape club,1989.5,41.5,1.0,-0.023349999999999982,0.089,0.8009999999999999,0.11
1771,the esquires,1967.0,34.0,3.0,0.4215,0.013999999999999999,0.978,0.008
1772,the fireballs,1968.0,63.0,3.0,-0.94,0.0,0.897,0.10300000000000001
1773,the first class,1974.0,94.0,5.0,0.9718,0.081,0.909,0.011000000000000001
1774,the floaters,1977.0,72.0,3.0,0.9988,0.265,0.706,0.027999999999999997
1775,the flying machine,1969.0,76.0,1.0,0.9843,0.272,0.655,0.07400000000000001
1776,the fortunes,1968.0,83.5,3.0,0.8237,0.136,0.746,0.11800000000000001
1777,the foundations,1968.5,46.0,1.0,0.9470000000000001,0.071,0.887,0.042
1778,the four seasons,1985.0,46.5,1.0,0.836,0.062,0.9279999999999999,0.01
1779,the four tops,1969.6666666666667,40.666666666666664,1.0,0.9711333333333334,0.18533333333333335,0.7636666666666666,0.051333333333333335
1780,the fray,2007.4,35.4,1.4,0.40902000000000005,0.1056,0.7866,0.1078
1781,the free movement,1971.0,27.0,,,,,
1782,the friends of distinction,1969.3333333333333,36.333333333333336,1.0,0.9414999999999999,0.11133333333333333,0.8206666666666665,0.06833333333333333
1783,the fuzz,1971.0,45.0,3.0,0.9964,0.303,0.691,0.006
1784,the game,2006.0,43.666666666666664,2.3333333333333335,-0.5191333333333333,0.11433333333333334,0.7216666666666667,0.1643333333333333
1785,the gogos,1982.5,65.75,1.0,-0.03219999999999998,0.082,0.8099999999999999,0.10800000000000001
1786,the grass roots,1968.75,41.5,3.0,0.512275,0.191,0.7475,0.061500000000000006
1787,the greg kihn band,1982.0,34.0,1.0,-0.9708,0.0465,0.7595000000000001,0.1945
1788,the guess who,1970.4,59.4,1.4,-0.17056000000000004,0.15720000000000003,0.6854000000000001,0.1574
1789,the happenings,1966.5,33.0,3.0,-0.8924000000000001,0.10400000000000001,0.741,0.155
1790,the heights,1992.5,69.5,3.0,0.9519,0.11599999999999999,0.853,0.031
1791,the hillside singers,1972.0,97.0,,,,,
1792,the hollies,1969.3333333333333,45.166666666666664,1.0,0.6271,0.14533333333333331,0.7895,0.06516666666666668
1793,the hombres,1967.0,69.0,3.0,0.6583,0.111,0.804,0.085
1794,the honey cone,1971.0,70.0,,,,,
1795,the honeydrippers,1985.0,34.0,3.0,0.9940000000000001,0.32299999999999995,0.677,0.0
1796,the hues corporation,1974.0,43.0,1.0,0.9972,0.196,0.804,0.0
1797,the human beinz,1968.0,67.0,1.0,-0.9981,0.062,0.251,0.687
1798,the human league,1983.6666666666667,21.333333333333332,1.0,0.33440000000000003,0.21100000000000005,0.7096666666666667,0.07933333333333333
1799,the ides of march,1970.0,85.0,1.0,0.9985,0.32799999999999996,0.672,0.0
1800,the intruders,1968.0,32.0,1.0,0.9641,0.11599999999999999,0.845,0.039
1801,the irish rovers,1968.0,76.0,1.0,0.7961,0.07400000000000001,0.888,0.038
1802,the isley brothers,1978.0,50.0,1.0,0.032640000000000044,0.10379999999999998,0.8078,0.0884
1803,the j geils band,1982.0,27.0,1.0,0.9617,0.067,0.9229999999999999,0.01
1804,the jackson 5,1970.857142857143,28.142857142857142,1.0,0.7048571428571428,0.16357142857142856,0.7442857142857143,0.09185714285714287
1805,the jacksons,1980.0,42.0,2.0,0.9964500000000001,0.2825,0.6955,0.0225
1806,the jaggerz,1970.0,45.0,1.0,0.29600000000000004,0.021,0.9790000000000001,0.0
1807,the jeff healey band,1989.0,70.0,1.0,0.9884,0.166,0.8170000000000001,0.018000000000000002
1808,the jets,1987.2,60.8,1.0,0.24862,0.1042,0.8286,0.06680000000000001
1809,the killers,2005.0,16.0,1.0,0.5870000000000001,0.14,0.735,0.125
1810,the kingsmen,1965.0,39.0,3.0,0.9117,0.124,0.826,0.05
1811,the kinks,1970.75,59.25,1.5,0.39555,0.108,0.8069999999999999,0.0855
1812,the klf,1991.5,73.5,4.0,0.9896,0.161,0.806,0.0335
1813,the knack,1979.0,1.0,1.0,0.8821,0.12300000000000001,0.797,0.081
1814,the left banke,1966.0,40.0,1.0,-0.9791,0.022000000000000002,0.787,0.191
1815,the lemon pipers,1968.0,47.0,3.0,0.6369,0.187,0.68,0.133
1816,the lettermen,1968.5,52.0,1.0,-0.9969,0.10300000000000001,0.532,0.365
1817,the lovin spoonful,1965.6666666666667,62.333333333333336,1.0,0.47923333333333334,0.10933333333333334,0.835,0.05566666666666666
1818,the lox,1998.0,78.0,3.0,0.9974,0.177,0.721,0.10300000000000001
1819,the lumineers,2012.5,40.0,1.0,0.9815,0.139,0.8370000000000001,0.025
1820,the main ingredient,1973.0,32.5,2.0,0.038000000000000034,0.204,0.6685,0.1275
1821,the mamas,1966.3333333333333,26.333333333333332,3.0,0.5609000000000001,0.14800000000000002,0.7943333333333333,0.057666666666666665
1822,the manhattan transfer,1981.0,36.0,3.0,0.9956,0.2,0.78,0.019
1823,the manhattans,1978.0,14.0,1.0,0.9228000000000001,0.1505,0.7734999999999999,0.076
1824,the marshall tucker band,1977.0,57.0,1.0,0.9923,0.24600000000000002,0.7440000000000001,0.011000000000000001
1825,the marvelettes,1966.0,74.0,1.0,0.9848,0.23800000000000002,0.64,0.122
1826,the mccoys,1965.0,30.0,3.0,0.9821,0.247,0.665,0.08800000000000001
1827,the mills brothers,1968.0,86.0,1.0,0.9616,0.172,0.7809999999999999,0.046
1828,the mindbenders,1966.0,34.0,3.0,0.9713,0.177,0.767,0.055999999999999994
