id,artistid,artist,title,compound_score
66708,5679,Mccoys,Hang On Sloopy,-0.7074
66709,5680,Mccrae George,Rock Your Baby,0.9382
66710,5681,Mccrane Paul,Is It Okay If I Call You Mine?,0.91
66711,5682,Mccready Mindy,A Girl's Gotta Do (what A Girl's Gotta Do),-0.3612
66725,5683,Mcculloch Ian,Proud To Fall,0.9287
66726,5684,Mccutcheon John,Christmas In The Trenches,-0.22
66729,5685,Mcdermott John,Voyage,0.8625
66730,5686,Mcdermott Paul,Shut Up - Kiss Me,0.9618
66733,5687,Mcdonald Steve,All You Can Know,0.2732
66742,5688,Mcdowell Abby,Freaky Friday,-0.5023
66748,5689,Mcentire Reba,All This Time,0.5574
66792,5690,Mcevoy Eleanor,Breathing Hope,0.8885
66793,5691,Mcgovern Maureen,Can't Take My Eyes Off You,0.9961
66794,5692,Mcgraw Tim,40 Days And 40 Nights,0.9325
66817,5693,Mcguire Barry,Eve Of Destruction,-0.9852
66818,5694,Mcguire Michael,Followed Me Down,-0.5229
66825,5695,Mckennitt Loreena,Balulalow,0.9493
66866,5696,"Mckennitt, Loreena",Marrakesh Night Market,0.9344
66868,5697,Mckenzie Scott,San Francisco,0.8689
66869,5698,Mckinley,Buffalo,0.6444
66879,5699,Mcknight Brian,Could,0.9846
66884,5700,Mclachlan Sarah,Prayer Of Saint Francis,-0.1531
66886,5701,Mclaren Malcolm,Call A Wave,0.4199
66893,5702,Mclauchlin Murray,Down By The Henry Moore,0.7691
66894,5703,Mclean Don,Crying,0.8553
66895,5704,Mcnarland Holly,Coward,-0.9847
66903,5705,Mcneal Lutricia,Always,0.9502
66911,5706,Mcphatter Clyde,Lover Please,-0.7812
66912,5707,Mcpherson Jonathan,Stars In The Morning Sky,0.9053
66913,5708,Mcrae Carmen,Billie's Blues,0.9521
66915,5709,Mcvie Christine,Keeping Secrets,-0.6136
66921,5710,Mcvie John,Evidence,0.9243
66928,5711,Md. 45,Designer Behaviour,0.8343
66938,5712,Mdk,Gangster Toby,-0.7412
66940,5714,Mean Green,Don't Be Mad,-0.7681
66941,5715,Meat Beat Manifesto,Circles,0.1852
66952,5716,Meat Loaf,45 Seconds of Ecstasy,0.5994
67036,5717,Meat Puppets,A Hundred Miles,-0.7783
67100,5718,Mebarak Shakira,Se Quiere...se Mata,-0.6808
67101,5719,Mecano,Aire,-0.6808
67118,5720,Medeiros Glenn,Fallin',-0.705
67123,5721,Meder And Jary,Goldgr&amp;auml;ber-johnny,-0.7527
67124,5722,Meder And Lang,L&amp;uuml;gen Haben H&amp;uuml;bsche Beine,-0.8741
67126,5723,Medicine,Lucy,0.6166
67127,5724,Medium Terzett,Gelbe Rose (yellow Rose Of Texas),-0.8741
67128,5725,Medley Bill,(i've Had) The Time Of My Life,0.6898
67130,5726,Meece David,Learning To Trust,0.91
67131,5727,Mega City Four,Stop,0.128
67132,5728,Megadeth,&quot;bad Omen&quot;,0.2023
67242,5730,Meja,All 'Bout The Money,-0.944
67263,5731,Mekado,We're Givin' A Party,0.9704
67265,5732,Mekong Delta,A Question Of Trust,0.3612
67304,5733,Mel And Kim,F.l.m.,0.7232
67307,5734,Mel B Feat. Missy Elliot,I Want You Back,0.3939
67308,5735,Mel Brooks,To Be Or Not To Be (the Hitler Rap),0.978
67309,5736,Mel Jersey,Dreh' Dich Um Und Sag Goodbye,-0.7059
67310,5737,Mel Torme,The Christmas Song,0.5859
67311,5738,Melanie,Alexander Beetle,0.8906
67330,5739,Melanie B,Sophisticated Lady,0.9309
67332,5740,Melanie C,Be The One,0.7524
67344,5741,Melanie G Feat. Emma `baby`bunton,Sophisticated Lady,-0.4934
67345,5742,Melanie G.,Word Up,0.7177
67347,5744,Melanie Safka,Brand New Key,0.8646
67348,5745,Melissa,We All Live Together - So Bad !,-0.9455
67349,5746,Melissa Etheridge,2001,-0.8608
67406,5747,Mellencamp John,Authority Song,0.9497
67411,5748,Mellencamp John Cougar,A Little Night Dancin',0.2732
67495,5749,"Mellowbag, Freundeskreis, Gentleman",Tabula Rasa,-0.9706
67497,5751,Memphis Bleek,All Types Of Shit,-0.99
67505,5752,Men at Work,Be Good Johnny,0.9993
67520,5753,Men The,Church Of Logic Sin And Love,-0.9429
67521,5754,Men Without Hats,1999,0.9921
67560,5755,Mendonca Paulo,Different Faces,0.9756
67561,5756,Menken Alan,King Of New York,-0.6734
67565,5757,Mental As Anything,Big Wheel,0.7602
67576,5758,Mental Home,(wish For) Pagan Freedom,-0.783
67592,5759,Menthal As Anything,Live It Up,-0.9069
67594,5761,Menzel Idina,All Of The Above,0.9451
67601,5762,Menzel Peter,About Music,0.6892
67602,5763,Mephistopheles,Cosmos...,0.3612
67607,5765,Merchant Natalie,Beloved Wife,0.9965
67630,5766,Merciless,Branded By Sunlight,-0.5859
67639,5767,Mercurio,Besos Que Matan,0.2263
67646,5768,Mercury Daniela,Bandeira Flor,0.6124
67663,5769,Mercury Freddie,Barcelona,0.9798
67671,5770,Mercury Rev,Delta Sun Bottleneck Stomp,0.4588
67679,5771,Mercyful Fate,9,0.7059
67729,5772,Meredith Brooks,Bitch,0.9653
67730,5773,Meressin,Alive Antichrist,-0.7506
67742,5774,Merfen Orange,Jede Brucht Si Insle,-0.9313
67744,5775,Merideth Brooks,"50,000 Candles Burning",0.9891
67780,5776,Merry Clayton,Yes,0.5949
67781,5777,Meshuggah,Transfixion,-0.4404
67782,5778,Mess,From Worst And Beyond,-0.9866
67785,5779,Messiah,Act Of Faith,0.8496
67812,5780,Messina Jo Dee,"Heads Carolina, Tails California",0.166
67818,5781,Mest,3'z My Lucky Number,-0.3291
67873,5782,Metal Church,(my Favorite) Nightmare,0.8715
67921,5783,Metallica,#NAME?,-0.3331
68051,5784,Meteors,Go Buddy Go,0.0289
68053,5785,Method Man,Biscuits,-0.9895
68083,5787,Metin Ilhan,Mabeyadi,-0.5106
68084,5788,Metro,Beat Acelerado,0.7783
68096,5789,Mexicanto,Que Diran Venideros,0.1027
68100,5790,Mey Fr&#233;d&#233;rik,Gaspard,0.2263
68103,5791,Mey Reinhard,Ber Den Wolken,-0.9869
68106,5792,Mfeo,Kavana,0.9751
68107,5793,Mia Minx,Open Up Your Heart,0.9468
68110,5795,Miami Sound Machine,Bad Boy,-0.9989
68122,5796,Mic Geronimo,Be Like Mic,0.8098
68125,5797,Mica Paris,My One Temptation,0.872
68126,5798,Michael Anderson,Be Not Afraid,0.4675
68127,5799,Michael Bolton,Can I Touch You... There?,0.9201
68138,5800,Michael Buble,Come Fly With Me,0.9571
68144,5801,Michael Card,The Prophet,-0.9443
68145,5802,Michael Cretu,Samurai,-0.6174
68146,5803,Michael George,Freedom90,0.721
68153,5804,Michael Holm,Baby,-0.8316
68172,5805,Michael Jackson,2 Bad,-0.9997
68369,5806,Michael Larsen,Ein Kleines Bisschen Liebe,-0.8316
68370,5807,Michael Learns to Rock,25 Minutes,0.8351
68395,5808,Michael McDonald,Everlasting,0.3404
68396,5809,Michael Morgen,Mal Angenommen,0.25
68397,5810,Michael Peterson,Somethin' 'bout a Sunday,-0.5927
68399,5812,Michael Schanze,Es Ist Morgen,-0.9485
68406,5813,Michael Stein,Die Sonne Scheint F&amp;uuml;r Mich Nicht Mehr,-0.9686
68407,5814,Michael W. Smith,1990-,0.5574
68522,5815,Michaela,Engel D&amp;uuml;rfen Nicht Weinen,-0.8316
68524,5816,Michaels Bret,I'd Die For You,0.99
68526,5817,Michaels Lee,Do You Know What I Mean,0.991
68527,5818,Michaels Shawn,Sexy Boy (shawn's Entrance Music),0.967
68528,5819,"Michel Pras Feat. Mya, Jesus (aka Ol Dirty Bastard)",Ghetto Superstar,0.8064
68530,5821,Michelle,Der Letzte Akkord,-0.9349
68547,5822,Michelle Branch,All You Wanted,0.9371
68565,5823,Michelle Shocked,Anchorage,0.9008
68566,5824,Michelle Wright,A Heartbeat Away,0.9403
68569,5825,Michigan Marching Band,Hail To The Victors,0.8926
68570,5826,Mick Jagger,Brand New Set Of Rules,0.8937
68584,5827,Mickey Mouse,Ice Ice Mickey,0.9788
68586,5828,Mickie Krause,10 Nackte Friseusen,0.296
68589,5829,Micky Krause,"Ole , Wir Fahrn In Puff Nach Barcelona",0.5673
68590,5830,Middle Earth,Antahkarana,0.1531
68603,5831,Middle Of The Road,Bottoms Up,0.5705
68611,5832,Midge Ure,Fields Of Fire,0.9638
68614,5833,Midler Bette,All I Need To Know,0.9905
68636,5834,Midnight Oil,Beds Are Burning,-0.7717
68639,5835,Midnight Ure,Breathe,0.9652
68640,5836,Mighty Joe Plum,Fifteen Stories (live Through This),-0.3451
68641,5837,Mighty Lemon Drops,Annabelle,0.1531
68642,5838,Mighty Mighty Bosstones,1/2/08,0.9081
68675,5839,Mighty Raw,Hope For The World,-0.1027
68676,5840,Mighty Wah,Story Of The Blues,0.9914
68677,5841,Miguel Brown,So Many Men - So Little Time,0.9734
68678,5842,Miguel Luis,1+1=2 Enamorados,0.6124
68761,5843,Miguel Rios,Sonnenschein Und Regenbogen,-0.9711
68762,5844,Mijares Manuel,El Privilegio De Amar,-0.8126
68763,5845,Mikaila,Because Of You,0.9755
68776,5846,Mike & The Mechanics,All I Need is a Miracle,0.9925
68780,5847,Mike And The Mechanics,All I Need Is A Miracle,0.9871
68797,5848,Mike Anthony,Chuckee,0.9149
68799,5849,Mike Batt,Love Makes You Crazy,-0.6597
68803,5850,Mike Flowers Pops,Call Me,0.9497
68804,5851,Mike Krauuml;ger,Autobahn,-0.8316
68812,5852,Mike Mareen,Agent Of Liberty,0.8853
68814,5853,Mike Oldfield,Crime Of Passion,0.7269
68821,5854,Mike Oldfield And Jon Anderson,Shine,0.9264
68822,5855,Mike Oldfield maggie Reilly,Moonlight Shadow,0.5647
68823,5856,Miko Mission,The World Is You,-0.6072
68824,5857,Mila Mason,The Strong One,0.9709
68825,5858,Milanes Pablo,A&#241;os,0.8625
68832,5859,Milencolin,Yellow Dog,0.1029
68833,5860,Miles Buddy,Dem Changes,0.3134
68835,5862,Miles Robert,A New Flower,0.8625
68844,5863,Milestones,Falter Im Wind,-0.9931
68845,5864,Milk And Honey,Halleluja,-0.9674
68847,5865,Milla,Bang Your Head,-0.3492
68858,5866,Milla Jovovich,Gentleman Who Fell,0.4588
68859,5867,Millencolin,9 to 5,0.7845
68945,5868,Miller Bill,After The Storm,-0.6908
68975,5869,Miller Glenn,Chattanooga Choo Choo,0.842
68976,5870,Miller Heather,Prince Of Light (once Upon A Time),0.968
68977,5871,Miller Philippe,Aria Du Coursier,-0.4359
68993,5872,Miller Roger,Husbands &amp; Wives,-0.8259
68994,5873,Miller Steve,God Bless The Child,0.9705
68998,5874,Millet And Gold,Always And Forever,0.9274
68999,5875,Milli Vanilli,All Or Nothing,0.9729
69002,5876,Mills Irving,Sophisticated Lady,0.8556
69003,5877,Milsap Ronnie,Any Day Now (my Wild Beautiful Bird),0.8874
69005,5878,Milva,Angst,-0.5994
69018,5880,Mindblowers',Lectie De Iubire,0.34
69021,5881,Mindrot,Across Vast Oceans,-0.8816
69028,5882,Mindy Mccready,All That I Am,0.9936
69030,5883,Minekawa Takako,Cat House,0.7662
69034,5884,Minelli Lisa,Cabaret,0.5707
69035,5885,Ming Tea,Bbc,0.9167
69036,5886,Minghi Amedeo,Cantare E' D'amore,-0.6808
69038,5888,Minimal Compact,Burnt-out Hotel,-0.9042
69046,5889,Ministry,(everyday Is) Halloween,-0.9207
69114,5890,Mink De Ville,Each Word's A Beat Of My Heart,0.9022
69115,5891,Minnelli Liza,Don't Drop Bombs,0.9459
69123,5892,Minogue Kylie,Breathe,-0.6667
69135,5893,Minor Threat,Betray,-0.8988
69148,5894,Minou,Ruby Tuesday,-0.9136
69149,5895,Mint Condition,Nobody Does It Betta,0.8769
69152,5896,Mint Juleps,The Snake,0.5499
69153,5897,Minutemen,Cut,-0.7717
69154,5898,Miracles,I Second That Emotion,0.9984
69160,5899,Mireille Mathieu,Alle Kinder Dieser Erde,0.9153
69183,5900,Miriam,Never Ending Song Of Love,-0.9855
69184,5901,Misanthrope,...in Silence,-0.8718
69233,5902,Misc,5 Muddy Water,-0.9545
69293,5903,Misdemeanor,Barrel Of Monkeys,-0.9165
69305,5904,Misfits,"1,000,000 Years BC",0.9081
69382,5906,Miss Angie,100 Million Eyeballs,0.9034
69384,5907,Miss Jane,It's A Fine Day,0.4939
69385,5908,Miss Saigon,The Last Night Of The World,-0.9565
69387,5909,Miss Saigon Musical,Bui Doi,-0.34
69388,5910,Mission Uk,Island In A Stream,0.4215
69390,5911,Missy Elliot,Hot Boyz,0.9906
69391,5912,Missy Elliott,... So Addictive,-0.9643
69425,5914,Missy Elliott Feat. Da Brat,Sock It 2 Me,-0.984
69426,5915,Missy Misdemeanor Elliott,Sock It 2 Me,-0.9028
69427,5916,Mista,Blackberry Molasses,0.6922
69434,5917,Mister President,Give A Little Love,0.9963
69435,5918,Mistigo Varggoth Darkestra,The Key To The Gates Of Apocalypse,-0.9496
69436,5919,Mitchell Eddy,Un Portrait De Norman Rockwell,0.2869
69437,5920,Mitchell Joni,A Bird That Whistles,0.876
69507,5921,Mitchell Kim,All We Are,0.9451
69516,5922,Mitchell Trio Chad,Anne Boleyn,-0.9698
69517,5923,Mithotyn,Embraced By Frost,0.7579
69538,5924,Mitsouko Rita,Amnesie,-0.25
69555,5925,Mitsuishi Kotono And Tomizawa Michie,Tuxedo Mirage,-0.2263
69556,5926,Mitteregger,April,-0.9136
69558,5927,Mix-a-lot Sir,One Time's Got No Case,-0.9614
69559,5928,Mixed Emotion,Hi-fidelity,0.9195
69562,5929,Mixed Emotions,Bring Back (sha Na Na),0.5651
69567,5930,Miyamoto Nobuko,Tampopo Ondo (dandelion Ondo),0.1343
69568,5931,Mle,Fairytale Love,0.3041
69570,5932,Mltr,10 Days Late,0.8481
69595,5933,Mmc,Cool Love,-0.9121
69606,5934,Mme@99,Just 4 Fun,-0.5815
69607,5935,Mn 8,If You Only Let Me In,0.7542
69612,5936,Mnaga A Zdorp,A Ty Tam,0.6369
69694,5938,Mo Thugs And Family,Believe,0.9693
69696,5939,Mobb Deep,Burn,-0.9847
69699,5940,Mobiles,Drowning In Berlin,0.7351
69700,5941,Moby,All That I Need is to Be Loved,0.9344
69727,5942,Moby Dick,Babilon (3:22),0.5423
69764,5943,Mocodades,Das Bist Du,-0.7579
69766,5944,Modena City Ramblers,L'amore Ai Tempi Del Caos,0.875
69767,5945,Modern English,Melt With You,-0.5267
69768,5946,Modern Sounds,Blaues Boot Im Sonnenschein,-0.9389
69769,5947,Modern Talking,And The Angels Sing In New York City,-0.9399
