title,followers_count,genres,popularity
Stereolab,75207,"['alternative pop', 'alternative rock', 'art pop', 'art rock', 'chamber pop', 'dance rock', 'dance-punk', 'dream pop', 'electronic', 'experimental', 'experimental rock', 'folk-pop', 'fourth world', 'freak folk', 'garage psych', 'indie pop', 'indie rock', 'lo-fi', 'neo-psychedelic', 'new wave', 'no wave', 'noise pop', 'post rock', 'post-punk', 'shoegaze', 'singer-songwriter', 'slow core', 'trip hop', 'uk post-punk']",53
Stereophonics,478979,"['britpop', 'indie rock', 'madchester', 'modern rock', 'pop rock', 'rock', 'welsh rock']",68
Howard Stern,2582,[],26
Steve Misik & Co.,16,[],0
Steve Arrington,5120,['post-disco'],29
Steve Earle,109423,"['alternative country', 'country rock', 'folk', 'new americana', 'outlaw country', 'rock', 'roots rock', 'singer-songwriter', 'texas country', 'traditional country', 'traditional folk']",59
Steve Harley,5417,['glam rock'],48
Steve Miller Band,547727,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']",68
Steve Miller Band,547727,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']",68
Steve Perry,107757,"['album rock', 'mellow gold', 'soft rock']",53
Steve Vai,183293,"['blues-rock', 'heavy christmas', 'instrumental rock', 'metal guitar', 'neo classical metal', 'progressive metal', 'rock']",52
Steve Winwood,198644,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk christmas', 'folk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",63
Steven Curtis Chapman,141959,"['ccm', 'christian alternative rock', 'christian christmas', 'christian music', 'christian rock', 'worship']",54
Yusuf / Cat Stevens,544145,"['british folk', 'folk', 'folk rock', 'mellow gold', 'nasheed', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",71
Ray Stevens,20893,"['bubblegum pop', 'comic', 'country christmas', 'nashville sound', 'traditional country']",40
Stevie B,53062,['freestyle'],50
Stevie Nicks,352367,"['album rock', 'folk christmas', 'mellow gold', 'rock', 'singer-songwriter']",66
Stevie Ray Vaughan,831143,"['album rock', 'blues', 'blues-rock', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz blues', 'modern blues', 'psychedelic rock', 'rock', 'soul blues', 'southern rock', 'texas blues']",66
Stevie Wonder,2394230,"['adult standards', 'classic funk rock', 'disco', 'funk', 'motown', 'pop', 'quiet storm', 'soul', 'soul christmas']",77
Al Stewart,54288,"['album rock', 'art rock', 'folk', 'folk rock', 'mellow gold', 'progressive rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",52
Rod Stewart,707612,"['adult standards', 'album rock', 'classic rock', 'folk christmas', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",74
Tony Stewart,5,[],0
Jody Sticker,2440,['southern soul blues'],20
Stiff Little Fingers,62016,"['heavy christmas', 'oi', 'pub rock', 'punk', 'punk christmas']",48
Curtis Stigers,16053,['vocal jazz'],48
Stigmata,610,[],25
Stiller Has,1257,['mundart'],7
Stephen Stills,63498,"['album rock', 'art rock', 'blues-rock', 'british blues', 'classic rock', 'country blues', 'country rock', 'electric blues', 'folk', 'folk rock', 'jazz blues', 'mellow gold', 'modern blues', 'piedmont blues', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'traditional folk']",55
The Stills-Young Band,13604,[],33
Stiltskin,482,[],28
Sting,796688,"['mellow gold', 'permanent wave', 'pop christmas', 'soft rock']",71
Farmer Stinky,8,[],20
Stiv Bators,3811,['pub rock'],23
Stoa,4868,"['dark wave', 'ethereal wave', 'medieval folk', 'neoclassical']",27
Das Stoakogler Trio,406,['volksmusik'],18
Kim Stockwood,214,"['canadian pop', 'celtic christmas']",16
Stompin Tom,21,[],0
Stomy Bugsy,6805,['french hip hop'],36
Angus & Julia Stone,656706,"['folk-pop', 'indie folk']",75
Stone Rain,1,[],0
The Stone Roses,485425,"['alternative rock', 'britpop', 'classic rock', 'electronic', 'garage rock', 'indie rock', 'madchester', 'modern rock', 'new wave', 'rock']",65
Stone Sour,951067,"['alternative metal', 'groove metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",72
Stone Temple Pilots,966843,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rap metal', 'rock']",71
Stonecircle,81,"['harp', 'string folk']",5
Stoned Jesus,41371,"['psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock']",42
Stonehenge,166,[],4
The Stooges,183598,"['alternative rock', 'blues-rock', 'classic funk rock', 'classic rock', 'dance rock', 'experimental rock', 'garage rock', 'grunge', 'neo-psychedelic', 'new wave', 'permanent wave', 'post-punk', 'protopunk', 'psychedelic rock', 'punk', 'punk blues', 'punk christmas', 'rock', 'uk post-punk']",56
Lisa Loeb & Nine Stories,15429,"['lilith', 'pop rock']",48
Thunder Storm,1550,['environmental'],59
Stormwitch,4128,"['neo-trad metal', 'nwobhm', 'nwothm', 'speed metal']",22
The Story So Far,218768,"['alternative emo', 'anthem emo', 'emo', 'melodic hardcore', 'pop punk', 'screamo']",63
Izzy Stradlin,14853,[],26
Straight edge my ass,15,[],0
George Strait,695913,"['contemporary country', 'country', 'country christmas', 'country road', 'traditional country']",73
Strange Imagining,186,[],60
Strange Advance,1289,[],23
Strangelove,1143,"['britpop', 'madchester']",13
The Stranglers,149020,"['art rock', 'britpop', 'classic rock', 'dance rock', 'glam rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'protopunk', 'pub rock', 'punk', 'rock', 'ska', 'synthpop', 'uk post-punk', 'zolo']",58
Strapping Young Lad,48308,"['alternative metal', 'canadian metal', 'death metal', 'groove metal', 'jazz metal', 'melodic death metal', 'metal', 'nu metal', 'progressive metal', 'rap metal']",44
Stratovarius,208476,"['finnish metal', 'hard rock', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal', 'symphonic metal']",57
Strawbs,11992,"['art rock', 'british folk', 'canterbury scene', 'progressive rock', 'symphonic rock']",36
Stray Cats,79691,"['psychobilly', 'rock-and-roll', 'rockabilly']",51
The Streets,187362,"['electronic', 'grime', 'uk garage']",60
Barbra Streisand,283546,"['adult standards', 'cabaret', 'christmas', 'mellow gold', 'operatic pop', 'soft rock']",65
Stretch,125,[],29
Strife,10252,"['christian hardcore', 'hardcore', 'melodic hardcore', 'rap metal', 'straight edge', 'vegan straight edge']",31
Stroke 9,13408,"['pop rock', 'post-grunge']",42
The Strokes,2061201,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'permanent wave', 'rock']",76
Strung Out,54867,"['melodic hardcore', 'pop punk', 'punk', 'ska punk', 'skate punk']",51
Stryper,50744,"['album rock', 'christian christmas', 'christian metal', 'glam metal', 'hard rock', 'heavy christmas']",46
STS,3486,[],47
Stuck Mojo,9419,"['alternative metal', 'groove metal', 'nu metal', 'rap metal', 'rap rock']",33
Dave Stuckey,14,[],7
The Style Council,76587,"['art rock', 'britpop', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",52
Styrina,11,[],1
Styx,389864,"['album rock', 'art rock', 'classic rock', 'hard rock', 'heavy christmas', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",63
Su Kramer,82,[],7
The Subdudes,5340,"['new orleans blues', 'roots rock', 'swamp blues']",32
Subhumans,31965,"['anarcho-punk', 'crossover thrash', 'crust punk', 'hardcore punk', 'oi', 'punk', 'skate punk', 'thrash core']",40
Sublime,972610,[],74
Subzonic,932,"['mundart', 'swiss hip hop']",30
Such A Surge,5093,[],27
Suck,472,['psychedelic blues-rock'],9
DJ Suede The Remix God,37138,['dwn trap'],48
Suffocation,55369,"['brutal death metal', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'groove metal', 'metal', 'speed metal', 'technical death metal', 'thrash metal']",41
Sugababes,161394,"['bubblegum dance', 'dance pop', 'europop', 'pop', 'pop christmas', 'pop rock', 'post-teen pop', 'uk garage', 'urban contemporary']",61
Sugar Ray,247106,"['alternative metal', 'alternative rock', 'funk metal', 'neo mellow', 'pop christmas', 'pop punk', 'pop rock', 'post-grunge', 'punk christmas']",64
Louisiana Sugar Babes,26,[],4
Sugar Hiccup,2037,['pinoy alternative'],19
Sugar Jones,196,['canadian pop'],12
Sugar Ray,247106,"['alternative metal', 'alternative rock', 'funk metal', 'neo mellow', 'pop christmas', 'pop punk', 'pop rock', 'post-grunge', 'punk christmas']",64
The Sugarcubes,42301,"['alternative pop', 'alternative rock', 'dance rock', 'dream pop', 'icelandic pop', 'new wave']",43
Sugarcult,91488,"['emo', 'modern rock', 'pop punk', 'pop rock', 'punk']",56
The Sugarhill Gang,86656,"['east coast hip hop', 'funk', 'hip hop', 'old school hip hop', 'rap']",55
Sugarloaf,5374,['southern rock'],34
Rita Sugiarto,7835,['dangdut'],34
Suicidal Tendencies,215993,"['alternative metal', 'crossover thrash', 'funk metal', 'funk rock', 'groove metal', 'hard rock', 'hardcore punk', 'metal', 'nu metal', 'punk', 'rap metal', 'rap rock', 'skate punk', 'speed metal', 'thrash metal']",55
$uicideBoy$,704224,['underground hip hop'],81
Sum 41,1362941,"['alternative metal', 'emo', 'modern rock', 'nu metal', 'pop punk', 'post-grunge', 'punk']",73
Doel Sumbang,6333,['dangdut'],33
5 Seconds of Summer,2887293,"['pop', 'pop punk', 'post-teen pop']",79
Donna Summer,408272,"['adult standards', 'classic funk rock', 'dance pop', 'disco', 'mellow gold', 'motown', 'new wave pop', 'pop', 'quiet storm', 'soft rock', 'soul christmas']",64
Hard Girls / Summer Vacation,6,[],0
Summoning,28938,"['atmospheric black metal', 'avantgarde metal', 'black metal', 'folk metal', 'metal', 'pagan black metal', 'symphonic black metal', 'viking metal', 'voidgaze']",42
Sunchariot,9,['slavic metal'],0
Taking Back Sunday,412217,"['emo', 'modern rock', 'pop punk', 'pop rock', 'post-grunge', 'screamo']",65
Sunday Drive,99,[],26
The Sundays,46046,"['alternative pop', 'dream pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'shoegaze', 'singer-songwriter']",48
Sundogs,67,[],0
Sundown,381,[],10
Stefan Sundström,11039,"['classic swedish pop', 'swedish indie rock', 'swedish punk']",40
Sunny Day Real Estate,50085,"['alternative emo', 'alternative rock', 'emo', 'emo punk', 'indie rock', 'lo-fi', 'math rock', 'modern rock', 'post-hardcore']",46
Sunny Side Up,111,[],3
Sunrise Skater Kids,17663,['anthem emo'],43
Sunscreem,3253,"['acid house', 'hardcore techno', 'hip house']",28
Sunshine Anderson,49020,"['hip pop', 'neo soul', 'r&b', 'urban contemporary']",42
Super Simple Songs,13058,[],61
Super Deluxe,343,[],9
Super Furry Animals,43159,"['alternative rock', 'britpop', 'chamber psych', 'madchester', 'neo-psychedelic', 'welsh rock']",45
Superboys,28,[],8
Superdrag,6257,"['alternative pop', 'alternative rock', 'gbvfi', 'jangle pop', 'lo-fi', 'power pop']",35
Supergrass,171017,"['alternative rock', 'big beat', 'britpop', 'electronic', 'garage rock', 'indie rock', 'madchester', 'modern rock', 'neo-psychedelic', 'new wave', 'pop rock', 'rock']",60
The Superjesus,11672,"['australian alternative rock', 'australian pop']",36
Supermax,3476,['austropop'],31
Supernatural,84,[],24
The O.C. Supertones,11799,"['ccm', 'christian alternative rock', 'christian music', 'christian punk', 'christian rock']",36
Supertramp,663235,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",69
The Supremes,528510,"['adult standards', 'brill building pop', 'chicago soul', 'christmas', 'classic funk rock', 'disco', 'folk rock', 'funk', 'jazz blues', 'mellow gold', 'memphis soul', 'motown', 'quiet storm', 'rock-and-roll', 'soul', 'soul blues', 'soul christmas', 'southern soul']",67
Sure Conviction,35,[],0
Suredo,19,[],0
Surface,10939,"['funk', 'new jack swing', 'quiet storm', 'urban contemporary']",42
Surfin' Bichos,2347,"['latin rock', 'spanish indie pop', 'spanish noise pop']",24
Surge,4,[],18
Survivor,241974,"['album rock', 'glam metal', 'hard rock', 'heavy christmas', 'rock', 'soft rock']",68
Susana Zabaleta,15791,[],40
Susanna Hoffs,3559,"['lilith', 'new wave pop']",30
Suzanne Vega,124152,"['folk', 'folk-pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']",57
Suzi Quatro,71049,['glam rock'],54
Suzie Kaye,32,[],40
Svala,1050,['classic icelandic pop'],27
Uno Svenningsson,20278,"['classic swedish pop', 'swedish folk pop', 'swedish idol pop', 'swedish pop']",58
Max Swan,131,['focus'],54
Billy Swan,5566,['swamp pop'],42
Swan Christy,33,[],0
Swans,91217,"['alternative rock', 'art pop', 'art rock', 'dance-punk', 'dark jazz', 'dream pop', 'experimental', 'experimental rock', 'freak folk', 'industrial', 'industrial rock', 'lo-fi', 'math rock', 'neo-psychedelic', 'no wave', 'noise pop', 'noise rock', 'post rock', 'post-punk', 'shoegaze', 'slow core']",47
Patrick Swayze,14978,[],52
Keith Sweat,498060,"['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'pop christmas', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']",61
Sweet,101788,"['album rock', 'classic rock', 'glam rock', 'hard rock', 'rock']",60
Sweet F.A.,358,[],7
Matthew Sweet,22311,"['alternative country', 'alternative pop', 'alternative rock', 'jangle pop', 'laboratorio', 'neo-psychedelic', 'pop rock', 'power pop', 'roots rock', 'singer-songwriter', 'underground power pop']",46
Sweet Sensation,15709,['freestyle'],35
Sweetbox,3264,[],34
Swing Out Sister,39035,"['new romantic', 'new wave pop']",46
Soul Swingers,51,[],23
The Electro Swingers,8379,"['electro swing', 'steampunk']",25
The Swinging Blue Jeans,13164,"['adult standards', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",43
Swirl 360,494,[],19
Switchblade Symphony,13135,"['dark cabaret', 'dark wave', 'ethereal wave', 'gothic rock', 'industrial metal', 'neoclassical', 'steampunk']",30
Switchfoot,363754,"['ccm', 'christian alternative rock', 'christian christmas', 'christian music', 'christian rock', 'neo mellow', 'pop rock', 'post-grunge', 'worship']",64
Swollen Members,48884,"['canadian hip hop', 'rap rock', 'underground rap']",51
The Sword,96513,"['doom metal', 'sludge metal', 'stoner metal', 'stoner rock']",55
Swordmaster,524,[],6
SWV,478288,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop christmas', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']",61
Sylk-E Fyne,480,[],10
David Sylvian,39798,"['art pop', 'art rock', 'fourth world', 'melancholia', 'new romantic', 'new wave']",46
Symphony X,110541,"['hard rock', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']",50
The Symposium,9790,"['britpop', 'chicago indie', 'indie garage rock', 'indie psych-rock']",45
System Of A Down,3357215,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",80
System Of A Down,3357215,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",80
1$T,1285,[],32
T'Pau,35348,"['dance rock', 'new romantic', 'new wave pop']",46
T. Rex,236369,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'heavy christmas', 'protopunk', 'psychedelic rock', 'rock']",62
TNT Tez,726,['vapor trap'],35
Tub Ring,3317,[],29
TXT,136,[],17
Tabitha's Secret,1496,"['grunge pop', 'pop rock']",27
TACO,334,[],40
Russ Taff,8443,"['ccm', 'christian christmas', 'christian music', 'deep christian rock', 'southern gospel']",34
Taffy Nivert,15,[],25
Tag Team,10085,['miami bass'],30
John Taglieri,33,[],0
Tahúres Zúrdos,4339,[],29
Taj Mahal,60829,"['acoustic blues', 'blues', 'blues-rock', 'chicago blues', 'classic rock', 'country blues', 'delta blues', 'electric blues', 'folk rock', 'funk', 'harmonica blues', 'jam band', 'jazz blues', 'mellow gold', 'memphis blues', 'memphis soul', 'modern blues', 'new orleans blues', 'piedmont blues', 'roots rock', 'singer-songwriter', 'soul', 'soul blues', 'southern rock', 'southern soul', 'texas blues', 'traditional blues']",57
Take/Five,16842,"['bass trap', 'electronic trap']",57
Take 6,22936,"['a cappella', 'christian christmas', 'gospel', 'jazz christmas']",41
Take That,365526,"['boy band', 'dance pop', 'europop', 'neo mellow']",65
Taking Back Sunday,412217,"['emo', 'modern rock', 'pop punk', 'pop rock', 'post-grunge', 'screamo']",65
Tal Bachman,13483,['pop rock'],57
DC Talk,87611,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'christian rock', 'worship']",48
Talk Talk,132428,"['art pop', 'art rock', 'dance rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'synthpop', 'uk post-punk']",58
Talking Heads,602380,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'new wave', 'permanent wave', 'post-punk', 'psychedelic rock', 'rock', 'singer-songwriter', 'zolo']",71
Tall Stories,2,[],0
Tami Davis,31,[],3
Tamia,376072,"['canadian pop', 'dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'pop christmas', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']",64
Tammy Wynette,130150,"['country', 'country christmas', 'country dawn', 'country gospel', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country']",54
The Tamperer,944,['hip house'],34
Norma Tanega,2406,[],35
Tangerine Dream,85144,"['ambient', 'art rock', 'electronic', 'fourth world', 'kraut rock', 'progressive rock', 'space rock', 'symphonic rock']",50
Tangerine Dream,85144,"['ambient', 'art rock', 'electronic', 'fourth world', 'kraut rock', 'progressive rock', 'space rock', 'symphonic rock']",50
